group,name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray,SES.ij.bray,RC.ij.bray
58,a,CXD_1001_FDSW210423173-1r,A1-100-normal,0.45631456,0.30923809232,0.67768622662402,0.00607187537877236,0.533393822397494,-1.67270786935994,-0.88
59,a,CXD_1003_FDSW210423175-1r,A1-100-normal,0.49183309,0.35697029196,0.725795598584064,0.240503007385051,0.573574287490184,-1.80947766208156,-0.92
60,a,CXD_1004_FDSW210423176-1r,A1-100-normal,0.47099636,0.31811215243,0.675402570903096,-0.00505610185222359,0.523972409460513,-1.7563999823684,-0.936
61,a,CXD_1007_FDSW210423179-1r,A1-100-normal,0.40681911,0.35538613556,0.873572865247161,0.960603696651906,0.803871524136902,-0.684880373255299,-0.478
62,a,CXD_1009_FDSW210423181-1r,A1-100-normal,0.4333952,0.3797981629,0.876332185727945,0.974049530540896,0.800600696621099,-0.702780673981847,-0.516
63,a,CXD_1015_FDSW210423187-1r,A1-100-normal,0.45723224,0.43725974292,0.956318703423013,1.36381412576505,0.922377516043291,-0.327688024098393,-0.292
64,a,CXD_1201_FDSW210423188-1r,A1-100-normal,0.41812542,0.34169999986,0.817218909723307,0.685997709330755,0.722343779070605,-0.912567256862039,-0.658
65,a,CXD_1202_FDSW210423189-1r,A1-100-normal,0.56407749,0.38341176463,0.67971470485376,0.0159564036582742,0.480552373896586,-2.358436862972,-0.98
66,a,CXD_1203_FDSW210423190-1r,A1-100-normal,0.44903888,0.40062712597,0.892188057234598,1.05131326845329,0.82012542202568,-0.638762877239581,-0.472
67,a,CXD_1213_FDSW210423200-1r,A1-100-normal,0.42301687,0.41351062112,0.977527494636325,1.46716199188874,0.961683013925009,-0.178509928814819,-0.0660000000000001
68,a,CXD_1214_FDSW210423201-1r,A1-100-normal,0.51796593,0.43929032752,0.848106607166228,0.836509711080126,0.729105096115156,-1.26365700386379,-0.826
69,a,CXD_1215_FDSW210423202-1r,A1-100-normal,0.53071719,0.39969492389,0.75312224932831,0.373662460666505,0.588746188402291,-1.73423332379007,-0.914
70,a,CXD_1401_FDSW210423218-1r,A1-100-normal,0.46304395,0.28402300603,0.61338239281606,-0.307272904188577,0.460013924413695,-2.47439189199588,-0.99
71,a,CXD_1402_FDSW210423219-1r,A1-100-normal,0.32627643,0.34676271724,0.969592443915833,1.42849545256087,0.912310192035088,0.248542092400844,0.186
72,a,CXD_1408_FDSW210423225-1r,A1-100-normal,0.36274802,0.31750442574,0.875275420497127,0.968900041798215,0.817252178319095,-0.52458908991624,-0.41
73,a,CXD_1412_FDSW210423229-1r,A1-100-normal,0.46505036,0.39800000777,0.855821308836316,0.874102516222365,0.760500509925922,-0.896145974266198,-0.648
74,a,CXD_1414_FDSW210423231-1r,A1-100-normal,0.40323491,0.42453409045,0.964308936955411,1.40274956423949,0.915928864495293,0.396853816165088,0.344
75,a,CXD_1415_FDSW210423232-1r,A1-100-normal,0.41836976,0.4121684212,0.98517737324036,1.50443892209569,0.974784228520185,-0.118003552861967,-0.036
76,a,CXD_1604_FDSW210423236-1r,A1-100-normal,0.415099,0.41606992334,0.998340021063394,1.56857890779154,0.99601033662015,0.0140010158672819,0.048
77,a,CXD_1609_FDSW210423241-1r,A1-100-normal,0.44611791,0.3907478282,0.875884647177693,0.97186872948951,0.796282461405734,-0.715198214739744,-0.504
78,a,CXD_1610_FDSW210423242-1r,A1-100-normal,0.27750202,0.36181481854,0.88330375880082,1.00802116019958,0.67746970212532,1.03992496623287,0.76
79,a,CXD_1611_FDSW210423243-1r,A1-100-normal,0.33125651,0.37749533095,0.930857164755353,1.2397431373215,0.816837906125507,0.619772048966592,0.502
80,a,CXD_1612_FDSW210423244-1r,A1-100-normal,0.25289776,0.3333750006,0.892280820092307,1.05176529060313,0.676882850502221,1.0639083897137,0.656
81,a,CXD_1613_FDSW210423245-1r,A1-100-normal,0.24469809,0.32591666626,0.89246872649905,1.05268093572276,0.670065128197012,1.03355227032703,0.732
82,a,DD1_FDSW220008388-1r,A1-100-normal,0.00823704000000003,0.106296875,0.901125733713629,1.09486548144466,0.069829039787186,2.38664280302192,0.992
83,a,DD11_FDSW220008398-1r,A1-100-normal,0,0.16572185716,0.83427814284,0.76912528235388,0,2.55294441033495,0.999
84,a,DD13_FDSW220008400-2r,A1-100-normal,0.01183104,0.09932847013,0.91145499031866,1.14519869553675,0.108563641769036,2.33926882407891,0.996
85,a,DD15_FDSW220008402-2r,A1-100-normal,0.01570978,0.177424,0.835704737572217,0.776076905382042,0.0739964016830715,2.21817240907317,0.992
86,a,DD3_FDSW220008390-2r,A1-100-normal,0.05692475,0.14037956216,0.911507790963658,1.14545598667304,0.369621847548712,1.30930070293219,0.842
87,a,DD5_FDSW220008392-2r,A1-100-normal,0.0507873,0.17387209256,0.870329597823544,0.944799648032249,0.254219580225564,2.00370177670935,0.962
88,a,DD7_FDSW220008394-1r,A1-100-normal,0,0.16625149976,0.83374850024,0.766544398230514,0,2.79169529353862,1
89,a,DD9_FDSW220008396-1r,A1-100-normal,0.01530913,0.16364072057,0.849362276944845,0.842628437549298,0.0794606468949297,2.52353290843297,0.998
90,a,DY10_FDME210438608-1r,A1-100-normal,0,0.07860868545,0.92139131455,1.19361719784996,0,1.0963347444169,0.739
91,a,DY11_FDME210438609-1r,A1-100-normal,0,0.05946237406,0.94053762594,1.2869148500544,0,1.0773887400538,0.736
92,a,DY13_FDME210438611-1b,A1-100-normal,0,0.0766956399199999,0.92330436008,1.20293923659014,0,1.14161459979837,0.749
93,a,DY15_FDME210438613-1r,A1-100-normal,0,0.0810285734,0.9189714266,1.18182537749699,0,1.14309696286482,0.761
94,a,DY2_FDME210438600-1b,A1-100-normal,0,0.0757970891500001,0.92420291085,1.20731776546288,0,1.11501170306479,0.724
95,a,DY6_FDME210438604-1r,A1-100-normal,0,0.0555157934,0.9444842066,1.30614605873545,0,1.06757348649545,0.73
96,a,DY7_FDME210438605-1r,A1-100-normal,0,0.07524324615,0.92475675385,1.21001657519899,0,1.13681520047191,0.765
97,a,E10_FDSW202534389-1r,A1-100-normal,0.36344719,0.43213071534,0.892100821391394,1.05088817877449,0.750308934823781,1.07466703563285,0.752
98,a,E100_FDSW202534392-1r,A1-100-normal,0.29653209,0.39969014031,0.853357844979738,0.86209835576411,0.633110401706365,1.40295397446396,0.816
99,a,E150_FDSW202534393-1r,A1-100-normal,0.38406885,0.41924657606,0.942886918351183,1.29836266691272,0.86377209759098,0.520583081526571,0.312
100,a,E20_FDSW202534390-1r,A1-100-normal,0.38088558,0.42818055611,0.923608666536954,1.20442208503057,0.821590839721782,0.694834061621715,0.488
101,a,E5_FDSW202534388-1r,A1-100-normal,0.34042832,0.41545833387,0.886244336824771,1.02235024010277,0.726192366595241,1.05020359487728,0.692
102,a,E50_FDSW202534391-1r,A1-100-normal,0.22936955,0.33911340377,0.857592113353424,0.882731431766143,0.580058219275925,1.88391534884713,0.934
103,a,LYG1_FDME210455382-1r,A1-100-normal,0.11085895,0.18112821369,0.920969497820396,1.19156173610953,0.563676466688597,0.830730115356565,0.512
104,a,LYG11_FDME210455392-2r,A1-100-normal,0.06512975,0.15823255836,0.900410983919961,1.09138259242732,0.370616154398131,1.09181825037043,0.75
105,a,LYG13_FDME210455394-1a,A1-100-normal,0,0.0387301557,0.9612698443,1.3879404344909,0,0.806923865821965,0.478
106,a,LYG3_FDME210455384-1r,A1-100-normal,0.05968959,0.18508724996,0.866642271928054,0.926831756360879,0.279487225074842,1.89879483111526,0.958
107,a,LYG5_FDME210455386-1r,A1-100-normal,0.06771038,0.17850602523,0.881157482768069,0.997562617519506,0.334238062391421,1.26870658986229,0.832
108,a,LYG6_FDME210455387-1r,A1-100-normal,0.03220196,0.1065675705,0.923159990590599,1.20223574158598,0.278955041868003,0.951515491921003,0.54
109,a,LYG7_FDME210455388-1r,A1-100-normal,0,0.07496970208,0.92503029792,1.21134952226046,0,1.18952621207178,0.759
110,a,N10_FDSW202534407-1r,A1-100-normal,0.39478752,0.40883221598,0.976793776658406,1.46358667321113,0.943237782066741,0.204104077992337,0.148
111,a,N100_FDSW202534410-1r,A1-100-normal,0.23027675,0.33953845974,0.858050656856214,0.884965858615917,0.58193441988138,1.92164070286508,0.938
112,a,N150_FDSW202534411-1r,A1-100-normal,0.24226027,0.37654023252,0.822788805702454,0.713139136590147,0.529369828260959,2.09281655851843,0.952
113,a,N20_FDSW202534408-1r,A1-100-normal,0.31666724,0.37418867638,0.915822217597178,1.16647966414889,0.77503920424001,0.72366356139021,0.586
114,a,N5_FDSW202534406-1r,A1-100-normal,0.38206357,0.422109375,0.935194296604264,1.26087745455692,0.84647177429846,0.549695371872815,0.442
115,a,N50_FDSW202534409-1r,A1-100-normal,0.23982714,0.35047204288,0.854447706959704,0.867409120949453,0.584696423017877,1.59049536517797,0.882
116,a,NB1_FDME210455352-1r,A1-100-normal,0,0.25987142958,0.74012857042,0.310345839989541,0,3.43565662048017,1
117,a,NB11_FDME210455362-1b,A1-100-normal,0.01069679,0.24480246772,0.763363066698227,0.423564721097033,0.0333556050078977,3.30795111512691,1
118,a,NB12_FDME210455363-1r,A1-100-normal,0,0.21898245278,0.78101754722,0.509592862498243,0,3.38040998812946,1
119,a,NB15_FDME210455366-1r,A1-100-normal,0,0.23929166688,0.76070833312,0.410628526493709,0,3.19221506378376,1
120,a,NB2_FDME210455353-1r,A1-100-normal,0,0.23088372557,0.76911627443,0.451599404284063,0,2.70886528176915,0.998
121,a,NB4_FDME210455355-1r,A1-100-normal,0.00905752000000004,0.23156069709,0.775463075223095,0.482526594432778,0.03033231632726,3.55319470083869,1
122,a,NB6_FDME210455357-1r,A1-100-normal,0.01129505,0.23026589725,0.778527611043113,0.497459705635253,0.0381884959871646,3.39903255479953,1
123,a,NB7_FDME210455358-1r,A1-100-normal,0,0.27493939376,0.72506060624,0.236921478875844,0,3.47832031941972,1
124,a,S10_FDSW202534395-1r,A1-100-normal,0.34199933,0.40803390652,0.899643602916088,1.08764323790888,0.754048878094907,0.877962791877497,0.558
125,a,S100_FDSW202534398-1r,A1-100-normal,0.30356691,0.38949549993,0.876616158588903,0.975433295835291,0.683221394256747,1.14826370949978,0.78
126,a,S150_FDSW202534399-1r,A1-100-normal,0.3160669,0.41526050383,0.85496592600943,0.869934339498458,0.650739541437477,1.41840844116437,0.86
127,a,S20_FDSW202534396-1r,A1-100-normal,0.27868592,0.41263309527,0.814301177553612,0.671779954503255,0.549966242225725,1.88668176032314,0.928
128,a,S5_FDSW202534394-1r,A1-100-normal,0.30807413,0.4133605414,0.847835706157366,0.835189643334866,0.631884810951542,1.52412095129541,0.854
129,a,S50_FDSW202534397-1r,A1-100-normal,0.30112585,0.37502752322,0.894256107168937,1.0613906248477,0.718036980531078,0.944861097538088,0.658
130,a,SY11_FDME210455407-1r,A1-100-normal,0.05232192,0.02983607894,0.570240521372303,-0.517498008931762,0.557023849992131,-0.729931077029497,-0.2
131,a,SY12_FDME210455408-1r,A1-100-normal,0.03952484,0.03480487468,0.880582304191492,0.994759842107579,0.876276109694486,-0.101707007491058,-0.232
132,a,SY13_FDME210455409-2a,A1-100-normal,0.04145451,0.0342564146000001,0.826361585265392,0.73054885788196,0.820202362863546,-0.153320627547859,-0.296
133,a,SY15_FDME210455411-2a,A1-100-normal,0.04884308,0.04475757869,0.91635455196519,1.16907366493117,0.91243537120127,-0.0747312173499986,-0.192
134,a,SY3_FDME210455399-2a,A1-100-normal,0.07839248,0.0777101331,0.991295760766849,1.53425308211172,0.990562360548959,-0.0101017735522642,-0.052
135,a,SY7_FDME210455403-2a,A1-100-normal,0.05297511,0.02980329207,0.562590470694634,-0.55477577763265,0.549153768787138,-0.756145340646462,-0.21
136,a,SY9_FDME210455405-2a,A1-100-normal,0.04580921,0.0375714299,0.820171967602146,0.700387602052514,0.813151814083025,-0.16247896822168,-0.284
137,a,W10_FDSW202534401-1r,A1-100-normal,0.30733469,0.39500000106,0.87343770534719,0.959945078859548,0.679589128321077,1.11504409778512,0.746
138,a,W100_FDSW202534404-1r,A1-100-normal,0.37479789,0.41815151447,0.930656624831289,1.2387659306049,0.834166868302264,0.610506446471712,0.488
139,a,W150_FDSW202534405-1r,A1-100-normal,0.37952732,0.32877227646,0.866267747101842,0.925006742327311,0.800764705914016,-0.608733207773989,-0.498
140,a,W20_FDSW202534402-1r,A1-100-normal,0.3234902,0.40148717718,0.884706803685623,1.01485802767881,0.712834673515146,1.05654651938044,0.744
141,a,W5_FDSW202534400-1r,A1-100-normal,0.34820292,0.4203021609,0.889383915466452,1.03764902586957,0.736817711579964,1.07380125650332,0.69
142,a,W50_FDSW202534403-1r,A1-100-normal,0.28569131,0.36779245041,0.885062100518475,1.01658934603385,0.687492499225046,1.03475916766121,0.634
143,a,WZ1_L1,A1-100-normal,0,0.15218181747,0.84781818253,0.835104252825015,0,1.83023454320974,0.971
144,a,WZ10_L1,A1-100-normal,0,0.17414545333,0.82585454667,0.728078120330295,0,2.22165177123089,0.993
145,a,WZ11_L1,A1-100-normal,0.0150947299999999,0.25024779028,0.761242966767758,0.413233731387191,0.0459175165339176,2.68969771945401,1
146,a,WZ14_L1,A1-100-normal,0,0.16654545406,0.83345454594,0.765111994594808,0,2.02042354111657,0.988
147,a,WZ15_FDME210455471-1r,A1-100-normal,0.03376254,0.18376964774,0.844751301879768,0.820159715549425,0.155199457421389,2.70403833998395,1
148,a,WZ3_L1,A1-100-normal,0,0.17012631807,0.82987368193,0.747662878773424,0,1.91482963766951,0.988
149,a,WZ5_L1,A1-100-normal,0,0.14325424058,0.85674575942,0.878607251744518,0,2.01105017837189,0.985
150,a,WZ7_FDME210455463-1r,A1-100-normal,0.02155596,0.18569047338,0.83224946274904,0.759239770429148,0.0966120437009563,1.92537358119194,0.99
151,a,YC1_FDME220007405-1r,A1-100-normal,0,0.16862500027,0.83137499973,0.754978618244051,0,2.04988564312745,0.991
152,a,YC11_FDME220007415-1r,A1-100-normal,0.01113071,0.11117272737,0.898831909958494,1.08368795661674,0.0899918313166602,2.21626022698076,0.994
153,a,YC13_FDME220007417-1r,A1-100-normal,0,0.155936,0.844064,0.81681057688601,0,2.21027130299101,0.986
154,a,YC15_FDME220007419-1r,A1-100-normal,0,0.14167883178,0.85832116822,0.886284027667999,0,2.16189739892375,0.991
155,a,YC3_FDME220007407-1r,A1-100-normal,0,0.07367521808,0.92632478192,1.21765738572075,0,2.05312452787936,0.991
156,a,YC5_FDME220007409-1r,A1-100-normal,0,0.08299145746,0.91700854254,1.17226048164749,0,2.14613198698562,0.998
157,a,YC7_FDME220007411-1a,A1-100-normal,0,0.15847168932,0.84152831068,0.804454470508286,0,1.99481887946851,0.984
158,a,YC9_FDME220007413-1r,A1-100-normal,0,0.15338356506,0.84661643494,0.829248282638094,0,2.43083518544584,0.999
159,a,ZH1_FDSW220008784-1r,A1-100-normal,0,0.09758139393,0.90241860607,1.1011654915611,0,1.32918310329305,0.875
160,a,ZH11_FDSW220008794-2r,A1-100-normal,0,0.10889321199,0.89110678801,1.04604437472222,0,1.57981646120871,0.929
161,a,ZH13_FDSW220008796-2r,A1-100-normal,0,0.12169230855,0.87830769145,0.983675930218089,0,1.63176892194374,0.946
162,a,ZH15_FDSW220008798-2r,A1-100-normal,0,0.11351648426,0.88648351574,1.02351572993489,0,1.54979489487803,0.921
163,a,ZH3_FDSW220008786-1r,A1-100-normal,0,0.14404444427,0.85595555573,0.87475668504587,0,1.80134623555671,0.968
164,a,ZH5_FDSW220008788-1r,A1-100-normal,0,0.12209090846,0.87790909154,0.981733601222473,0,1.54602309881564,0.926
165,a,ZH7_FDSW220008790-1r,A1-100-normal,0,0.114824746,0.885175254,1.01714072921936,0,1.62388440168668,0.932
166,a,ZH9_FDSW220008792-2r,A1-100-normal,0,0.09896552095,0.90103447905,1.09442080854157,0,1.633562083732,0.944
167,a,A1-40-normal,A1-20-normal,0.48216407,0.28158620412,0.584004951094759,-0.450425613059787,0.42095342365234,-3.25159364970804,-0.998
168,a,A1-60-normal,A1-20-normal,0.38577319,0.28428099197,0.736912256577498,0.294673132900133,0.632414759883708,-1.77067089110068,-0.946
169,a,A1-80-normal,A1-20-normal,0.36189288,0.29428570967,0.813184580116636,0.666338910679965,0.735281795418926,-0.999126121437658,-0.612
170,a,A3-100-normal,A1-20-normal,0.36583705,0.25794999947,0.705095340862824,0.139633163263153,0.602581148269599,-1.70787114349133,-0.926
171,a,A3-20-normal,A1-20-normal,0.38274027,0.26141985139,0.683021547197006,0.032070245147149,0.570827277987983,-2.0927547431234,-0.986
172,a,A3-40-normal,A1-20-normal,0.57109646,0.29162104731,0.510633610493751,-0.807955252985203,0.309174294848925,-3.71181990592671,-1
173,a,A3-60-normal,A1-20-normal,0.2564325,0.21392555592,0.834237298002398,0.768926250416328,0.789125949525549,-1.09191637078047,-0.79
174,a,A3-80-normal,A1-20-normal,0.26063182,0.20192265756,0.774742921106103,0.479017370803638,0.71775031451813,-1.45121570049158,-0.876
175,a,A5-100-normal,A1-20-normal,0.4828435,0.29486958174,0.610693903386915,-0.320373586957513,0.447894904925889,-2.28383522502186,-0.978
176,a,A5-20-normal,A1-20-normal,0.53368854,0.3014,0.564748870193091,-0.544258158775242,0.376966604914243,-2.85989460397332,-0.996
177,a,A5-40-normal,A1-20-normal,0.27931248,0.23090697266,0.826697656545816,0.732186492452827,0.774666604307192,-1.21126132547549,-0.846
178,a,A5-60-normal,A1-20-normal,0.28575096,0.24869863279,0.8703334987571,0.944818656808131,0.827410800908796,-0.754553006689392,-0.448
179,a,A5-80-normal,A1-20-normal,0.37399289,0.26875471396,0.718609153131226,0.205484330691259,0.615189523623977,-1.51860185785828,-0.848
180,a,B1-100-normal,A1-20-normal,0.49323744,0.2987422736,0.605676393097815,-0.344823305775373,0.437690891583473,-2.66994417397215,-0.994
181,a,B1-20-normal,A1-20-normal,0.46886936,0.322376233,0.687560886896085,0.054189896700695,0.53891948848377,-2.27480564326298,-0.968
182,a,B1-40-normal,A1-20-normal,0.35594811,0.29022033607,0.815344506450673,0.676863969621892,0.739841104312707,-1.10267348365256,-0.804
183,a,B1-60-normal,A1-20-normal,0.2433553,0.20518181895,0.843136841276931,0.812292644929237,0.802642714443392,-1.07891477029411,-0.778
184,a,B1-80-normal,A1-20-normal,0.18242845,0.15456060933,0.847239612735843,0.832284952421311,0.819312432150699,-0.999846069828825,-0.76
185,a,B3-100-normal,A1-20-normal,0.4966701,0.30125333397,0.606546143949475,-0.340585115410149,0.436914871757495,-2.47516032275691,-0.986
186,a,B3-20-normal,A1-20-normal,0.50887967,0.31736734166,0.623658912646284,-0.257196670001081,0.448691645856957,-2.78904678742281,-0.988
187,a,B3-40-normal,A1-20-normal,0.2772451,0.2251712733,0.812174041308575,0.661414677686303,0.757590352268718,-1.37151256331941,-0.892
188,a,B3-60-normal,A1-20-normal,0.31442343,0.2500294102,0.795199677708497,0.578700663519637,0.726922195247524,-1.14792845693716,-0.76
189,a,B3-80-normal,A1-20-normal,0.25246075,0.22742675177,0.900840038580255,1.09347332372576,0.871649760528306,-0.544068864388169,-0.316
