"","sample1","sample2","Heterogeneous.Selection","Homogeneous.Selection","Dispersal.Limitation","Homogenizing.Dispersal","Drift.and.Others"
"12772","A1-20-normal","W5_FDSW202534400-1r",0,0,0,0.00654545622803099,0.993454543771969
"12773","A3-20-normal","W5_FDSW202534400-1r",0,0.0116437689538736,0,0,0.988356231046126
"12774","A5-20-normal","W5_FDSW202534400-1r",0.443766261101419,0,0,0,0.556233738898581
"12775","B1-20-normal","W5_FDSW202534400-1r",0.368812012684142,0,0,0,0.631187987315858
"12776","B3-20-normal","W5_FDSW202534400-1r",0.419545451458068,0,0,0,0.580454548541932
"12777","B5-20-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12778","C1-20-normal","W5_FDSW202534400-1r",0,0,0,0.0625314024503398,0.93746859754966
"12779","C3-20-normal","W5_FDSW202534400-1r",0.414769917385278,0,0,0,0.585230082614722
"12780","C5-20-normal","W5_FDSW202534400-1r",0.421381100575588,0,0,0,0.578618899424412
"12781","A1-40-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12782","A3-40-normal","W5_FDSW202534400-1r",0.414287201319284,0,0,0,0.585712798680716
"12783","A5-40-normal","W5_FDSW202534400-1r",0,0,0,0.0521218047031548,0.947878195296845
"12784","B1-40-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12785","B3-40-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12786","B5-40-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12787","C1-40-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12788","C3-40-normal","W5_FDSW202534400-1r",0,0,0,0.0175714565452777,0.982428543454722
"12789","C5-40-normal","W5_FDSW202534400-1r",0,0.0174971118306233,0,0,0.982502888169377
"12790","A1-60-normal","W5_FDSW202534400-1r",0,0.0129135230208945,0,0,0.987086476979105
"12791","A3-60-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12792","A5-60-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12793","B1-60-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12794","B3-60-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12795","B5-60-normal","W5_FDSW202534400-1r",0.412076426454765,0,0,0,0.587923573545235
"12796","C1-60-normal","W5_FDSW202534400-1r",0,0.0222519690082815,0,0,0.977748030991719
"12797","C3-60-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12798","C5-60-normal","W5_FDSW202534400-1r",0,0,0,0.0213465049242287,0.978653495075771
"12799","A1-80-normal","W5_FDSW202534400-1r",0,0,0,0.0216508263994536,0.978349173600546
"12800","A3-80-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12801","A5-80-normal","W5_FDSW202534400-1r",0,0.0239757454289933,0,0,0.976024254571007
"12802","B1-80-normal","W5_FDSW202534400-1r",0,0,0,0.240596927857041,0.759403072142959
"12803","B3-80-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12804","B5-80-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12805","C1-80-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12806","C3-80-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12807","C5-80-normal","W5_FDSW202534400-1r",0,0.0207113542650338,0,0,0.979288645734966
"12808","A1-100-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12809","A3-100-normal","W5_FDSW202534400-1r",0,0.020997499628883,0,0,0.979002500371117
"12810","A5-100-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12811","B1-100-normal","W5_FDSW202534400-1r",0.379796857764488,0,0,0,0.620203142235512
"12812","B3-100-normal","W5_FDSW202534400-1r",0.408436412403974,0,0,0,0.591563587596025
"12813","B5-100-normal","W5_FDSW202534400-1r",0,0,0,0,1
"12814","C1-100-normal","W5_FDSW202534400-1r",0.413016382092744,0,0,0,0.586983617907256
"12815","C3-100-normal","W5_FDSW202534400-1r",0,0.0143538036799666,0,0,0.985646196320033
"12816","C5-100-normal","W5_FDSW202534400-1r",0,0,0,0.224469273949931,0.775530726050069
"12817","W20_FDSW202534402-1r","W10_FDSW202534401-1r",0,0.0189441990502189,0,0.523316573862574,0.457739227087207
"12818","W50_FDSW202534403-1r","W10_FDSW202534401-1r",0,0.0179418700353141,0,0.602466398839209,0.379591731125477
"12819","W100_FDSW202534404-1r","W10_FDSW202534401-1r",0,0.0195359253124517,0,0.53004138361543,0.450422691072118
"12820","W150_FDSW202534405-1r","W10_FDSW202534401-1r",0,0.0173690118189145,0,0.253682775150913,0.728948213030172
"12821","CXD_0801_FDSW210423161-1r","W10_FDSW202534401-1r",0,0,0,0.189224604457964,0.810775395542036
"12822","CXD_0802_FDSW210423162-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12823","CXD_0803_FDSW210423163-1r","W10_FDSW202534401-1r",0,0.0143024356608391,0.459965990733003,0,0.525731573606158
"12824","CXD_0804_FDSW210423164-1r","W10_FDSW202534401-1r",0,0.0187606513358346,0,0,0.981239348664165
"12825","CXD_0805_FDSW210423165-1r","W10_FDSW202534401-1r",0,0.0150789099870631,0,0,0.984921090012937
"12826","CXD_0807_FDSW210423167-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12827","CXD_1001_FDSW210423173-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12828","CXD_1003_FDSW210423175-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12829","CXD_1004_FDSW210423176-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12830","CXD_1007_FDSW210423179-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12831","CXD_1009_FDSW210423181-1r","W10_FDSW202534401-1r",0,0,0.317839742293134,0,0.682160257706866
"12832","CXD_1015_FDSW210423187-1r","W10_FDSW202534401-1r",0,0,0.324506102422704,0.0158021030748463,0.65969179450245
"12833","CXD_1201_FDSW210423188-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12834","CXD_1202_FDSW210423189-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12835","CXD_1203_FDSW210423190-1r","W10_FDSW202534401-1r",0,0,0,0.271575630856152,0.728424369143848
"12836","CXD_1213_FDSW210423200-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12837","CXD_1214_FDSW210423201-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12838","CXD_1215_FDSW210423202-1r","W10_FDSW202534401-1r",0,0,0.356645358355349,0.0147637310220381,0.628590910622613
"12839","CXD_0204_FDSW210423206-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12840","CXD_0209_FDSW210423211-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12841","CXD_0210_FDSW210423212-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12842","CXD_0213_FDSW210423215-1r","W10_FDSW202534401-1r",0,0,0,0.256818159268136,0.743181840731864
"12843","CXD_0214_FDSW210423216-1r","W10_FDSW202534401-1r",0,0,0,0.255896481549233,0.744103518450767
"12844","CXD_0215_FDSW210423217-1r","W10_FDSW202534401-1r",0,0,0,0.268685717345193,0.731314282654807
"12845","CXD_1401_FDSW210423218-1r","W10_FDSW202534401-1r",0,0,0,0.168733942872729,0.831266057127271
"12846","CXD_1402_FDSW210423219-1r","W10_FDSW202534401-1r",0,0.0187405241160237,0,0,0.981259475883976
"12847","CXD_1408_FDSW210423225-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12848","CXD_1412_FDSW210423229-1r","W10_FDSW202534401-1r",0,0.0141905843947972,0,0.22843658643025,0.757372829174953
"12849","CXD_1414_FDSW210423231-1r","W10_FDSW202534401-1r",0,0,0,0.269983813651747,0.730016186348253
"12850","CXD_1415_FDSW210423232-1r","W10_FDSW202534401-1r",0,0,0,0.275347937911882,0.724652062088118
"12851","CXD_1604_FDSW210423236-1r","W10_FDSW202534401-1r",0,0.0155068258785836,0,0.187460186966467,0.797032987154949
"12852","CXD_1609_FDSW210423241-1r","W10_FDSW202534401-1r",0,0,0,0,1
"12853","CXD_1610_FDSW210423242-1r","W10_FDSW202534401-1r",0,0,0,0.0519890151863983,0.948010984813602
"12854","CXD_1611_FDSW210423243-1r","W10_FDSW202534401-1r",0,0,0,0.27239138576435,0.727608614235649
"12855","CXD_1612_FDSW210423244-1r","W10_FDSW202534401-1r",0,0,0,0.357156774523247,0.642843225476753
"12856","CXD_1613_FDSW210423245-1r","W10_FDSW202534401-1r",0,0,0,0.316171265337265,0.683828734662735
"12857","A1-20-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12858","A3-20-normal","W10_FDSW202534401-1r",0,0.0131737814918196,0,0,0.98682621850818
"12859","A5-20-normal","W10_FDSW202534401-1r",0.42784341444509,0,0,0,0.57215658555491
"12860","B1-20-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12861","B3-20-normal","W10_FDSW202534401-1r",0.403622604801739,0,0,0,0.596377395198261
"12862","B5-20-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12863","C1-20-normal","W10_FDSW202534401-1r",0,0,0,0.0502022009735792,0.949797799026421
"12864","C3-20-normal","W10_FDSW202534401-1r",0.398847070728949,0,0,0,0.601152929271051
"12865","C5-20-normal","W10_FDSW202534401-1r",0.405458253919259,0,0,0,0.594541746080741
"12866","A1-40-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12867","A3-40-normal","W10_FDSW202534401-1r",0.398364354662955,0,0,0,0.601635645337045
"12868","A5-40-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12869","B1-40-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12870","B3-40-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12871","B5-40-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12872","C1-40-normal","W10_FDSW202534401-1r",0,0,0,0.0207583363520103,0.97924166364799
"12873","C3-40-normal","W10_FDSW202534401-1r",0,0,0,0.0191014690832237,0.980898530916776
"12874","C5-40-normal","W10_FDSW202534401-1r",0,0.0190271243685693,0,0,0.980972875631431
"12875","A1-60-normal","W10_FDSW202534401-1r",0,0.0144435355588405,0,0,0.98555646444116
"12876","A3-60-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12877","A5-60-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12878","B1-60-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12879","B3-60-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12880","B5-60-normal","W10_FDSW202534401-1r",0.396153579798437,0,0,0,0.603846420201563
"12881","C1-60-normal","W10_FDSW202534401-1r",0,0.0237819815462275,0,0,0.976218018453773
"12882","C3-60-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12883","C5-60-normal","W10_FDSW202534401-1r",0,0,0,0.0228765174621747,0.977123482537825
"12884","A1-80-normal","W10_FDSW202534401-1r",0,0,0,0.0231808389373996,0.9768191610626
"12885","A3-80-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12886","A5-80-normal","W10_FDSW202534401-1r",0,0.0255057579669393,0,0,0.974494242033061
"12887","B1-80-normal","W10_FDSW202534401-1r",0,0,0,0.0190132291427194,0.980986770857281
"12888","B3-80-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12889","B5-80-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12890","C1-80-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12891","C3-80-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12892","C5-80-normal","W10_FDSW202534401-1r",0,0.0222413668029798,0,0,0.97775863319702
"12893","A1-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12894","A3-100-normal","W10_FDSW202534401-1r",0,0.022527512166829,0,0,0.977472487833171
"12895","A5-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12896","B1-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12897","B3-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12898","B5-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12899","C1-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12900","C3-100-normal","W10_FDSW202534401-1r",0,0.0158838162179126,0,0,0.984116183782088
"12901","C5-100-normal","W10_FDSW202534401-1r",0,0,0,0,1
"12902","W50_FDSW202534403-1r","W20_FDSW202534402-1r",0,0.020735131553579,0,0.979264868446421,0
"12903","W100_FDSW202534404-1r","W20_FDSW202534402-1r",0,0.0223291868307166,0,0.564671549438164,0.41299926373112
"12904","W150_FDSW202534405-1r","W20_FDSW202534402-1r",0,0.0201622733371794,0,0.285265050773978,0.694572675888843
"12905","CXD_0801_FDSW210423161-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12906","CXD_0802_FDSW210423162-1r","W20_FDSW202534402-1r",0,0,0,0.0459508290433198,0.95404917095668
"12907","CXD_0803_FDSW210423163-1r","W20_FDSW202534402-1r",0.511296261323249,0.017095697179104,0,0,0.471608041497647
"12908","CXD_0804_FDSW210423164-1r","W20_FDSW202534402-1r",0,0.0215539128540995,0,0,0.978446087145901
"12909","CXD_0805_FDSW210423165-1r","W20_FDSW202534402-1r",0,0.017872171505328,0,0,0.982127828494672
"12910","CXD_0807_FDSW210423167-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12911","CXD_1001_FDSW210423173-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12912","CXD_1003_FDSW210423175-1r","W20_FDSW202534402-1r",0,0,0,0.0426836335633589,0.957316366436641
"12913","CXD_1004_FDSW210423176-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12914","CXD_1007_FDSW210423179-1r","W20_FDSW202534402-1r",0,0,0,0.247604287766694,0.752395712233306
"12915","CXD_1009_FDSW210423181-1r","W20_FDSW202534402-1r",0,0,0.36917001288338,0,0.63082998711662
"12916","CXD_1015_FDSW210423187-1r","W20_FDSW202534402-1r",0,0,0.37583637301295,0,0.624163626987051
"12917","CXD_1201_FDSW210423188-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12918","CXD_1202_FDSW210423189-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12919","CXD_1203_FDSW210423190-1r","W20_FDSW202534402-1r",0,0,0,0.553364104492814,0.446635895507186
"12920","CXD_1213_FDSW210423200-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12921","CXD_1214_FDSW210423201-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12922","CXD_1215_FDSW210423202-1r","W20_FDSW202534402-1r",0,0,0.407975628945594,0,0.592024371054406
"12923","CXD_0204_FDSW210423206-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12924","CXD_0209_FDSW210423211-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12925","CXD_0210_FDSW210423212-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12926","CXD_0213_FDSW210423215-1r","W20_FDSW202534402-1r",0,0,0,0.242935387065772,0.757064612934228
"12927","CXD_0214_FDSW210423216-1r","W20_FDSW202534402-1r",0,0,0,0.242013709346869,0.757986290653131
"12928","CXD_0215_FDSW210423217-1r","W20_FDSW202534402-1r",0,0,0,0.254802945142829,0.745197054857171
"12929","CXD_1401_FDSW210423218-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12930","CXD_1402_FDSW210423219-1r","W20_FDSW202534402-1r",0,0.0215337856342886,0,0,0.978466214365711
"12931","CXD_1408_FDSW210423225-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12932","CXD_1412_FDSW210423229-1r","W20_FDSW202534402-1r",0,0.0169838459130621,0,0.214553814227886,0.768462339859052
"12933","CXD_1414_FDSW210423231-1r","W20_FDSW202534402-1r",0,0,0,0.258894302967648,0.741105697032352
"12934","CXD_1415_FDSW210423232-1r","W20_FDSW202534402-1r",0,0,0,0.240134462617974,0.759865537382026
"12935","CXD_1604_FDSW210423236-1r","W20_FDSW202534402-1r",0,0.0183000873968485,0,0,0.981699912603151
"12936","CXD_1609_FDSW210423241-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12937","CXD_1610_FDSW210423242-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12938","CXD_1611_FDSW210423243-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12939","CXD_1612_FDSW210423244-1r","W20_FDSW202534402-1r",0,0,0,0,1
"12940","CXD_1613_FDSW210423245-1r","W20_FDSW202534402-1r",0,0,0,0.299471160569753,0.700528839430247
"12941","A1-20-normal","W20_FDSW202534402-1r",0.398313145908299,0,0,0,0.601686854091701
"12942","A3-20-normal","W20_FDSW202534402-1r",0,0.0159670430100845,0,0,0.984032956989915
"12943","A5-20-normal","W20_FDSW202534402-1r",0.413960642242726,0,0,0,0.586039357757274
"12944","B1-20-normal","W20_FDSW202534402-1r",0,0,0,0.0444021761747022,0.955597823825298
"12945","B3-20-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12946","B5-20-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12947","C1-20-normal","W20_FDSW202534402-1r",0,0,0,0.0473848684084311,0.952615131591569
"12948","C3-20-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12949","C5-20-normal","W20_FDSW202534402-1r",0.391575481716895,0,0,0.0432475562143202,0.565176962068785
"12950","A1-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12951","A3-40-normal","W20_FDSW202534402-1r",0.384481582460591,0,0,0,0.615518417539409
"12952","A5-40-normal","W20_FDSW202534402-1r",0,0,0,0.0507578362915089,0.949242163708491
"12953","B1-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12954","B3-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12955","B5-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12956","C1-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12957","C3-40-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12958","C5-40-normal","W20_FDSW202534402-1r",0,0.0218203858868342,0,0,0.978179614113166
"12959","A1-60-normal","W20_FDSW202534402-1r",0,0.0172367970771054,0,0,0.982763202922895
"12960","A3-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12961","A5-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12962","B1-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12963","B3-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12964","B5-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12965","C1-60-normal","W20_FDSW202534402-1r",0,0.0265752430644924,0,0,0.973424756935508
"12966","C3-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12967","C5-60-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12968","A1-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12969","A3-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12970","A5-80-normal","W20_FDSW202534402-1r",0,0.0282990194852042,0,0,0.971700980514796
"12971","B1-80-normal","W20_FDSW202534402-1r",0,0,0,0.230920992104809,0.769079007895191
"12972","B3-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12973","B5-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12974","C1-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12975","C3-80-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12976","C5-80-normal","W20_FDSW202534402-1r",0,0.0250346283212447,0,0,0.974965371678755
"12977","A1-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12978","A3-100-normal","W20_FDSW202534402-1r",0,0.025320773685094,0,0,0.974679226314906
"12979","A5-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12980","B1-100-normal","W20_FDSW202534402-1r",0,0,0,0.0460446948727058,0.953955305127294
"12981","B3-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12982","B5-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12983","C1-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12984","C3-100-normal","W20_FDSW202534402-1r",0,0.0186770777361775,0,0,0.981322922263822
"12985","C5-100-normal","W20_FDSW202534402-1r",0,0,0,0,1
"12986","W100_FDSW202534404-1r","W50_FDSW202534403-1r",0,0.0213268578158118,0,0.554925142449686,0.423747999734502
"12987","W150_FDSW202534405-1r","W50_FDSW202534403-1r",0,0.0191599443222746,0,0.250211466734314,0.730628588943412
"12988","CXD_0801_FDSW210423161-1r","W50_FDSW202534403-1r",0,0,0,0.223618270233692,0.776381729766308
"12989","CXD_0802_FDSW210423162-1r","W50_FDSW202534403-1r",0,0,0,0.0427295630835951,0.957270436916405
"12990","CXD_0803_FDSW210423163-1r","W50_FDSW202534403-1r",0.494359656508732,0.0160933681641992,0,0,0.489546975327069
"12991","CXD_0804_FDSW210423164-1r","W50_FDSW202534403-1r",0,0.0205515838391947,0,0,0.979448416160805
"12992","CXD_0805_FDSW210423165-1r","W50_FDSW202534403-1r",0,0.0168698424904232,0,0,0.983130157509577
"12993","CXD_0807_FDSW210423167-1r","W50_FDSW202534403-1r",0,0,0,0,1
"12994","CXD_1001_FDSW210423173-1r","W50_FDSW202534403-1r",0,0,0,0,1
"12995","CXD_1003_FDSW210423175-1r","W50_FDSW202534403-1r",0,0,0,0,1
"12996","CXD_1004_FDSW210423176-1r","W50_FDSW202534403-1r",0,0,0,0,1
"12997","CXD_1007_FDSW210423179-1r","W50_FDSW202534403-1r",0,0,0,0,1
"12998","CXD_1009_FDSW210423181-1r","W50_FDSW202534403-1r",0,0,0.352233408068863,0,0.647766591931137
"12999","CXD_1015_FDSW210423187-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13000","CXD_1201_FDSW210423188-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13001","CXD_1202_FDSW210423189-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13002","CXD_1203_FDSW210423190-1r","W50_FDSW202534403-1r",0,0,0,0.268104322439553,0.731895677560447
"13003","CXD_1213_FDSW210423200-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13004","CXD_1214_FDSW210423201-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13005","CXD_1215_FDSW210423202-1r","W50_FDSW202534403-1r",0,0,0.391039024131077,0,0.608960975868923
"13006","CXD_0204_FDSW210423206-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13007","CXD_0209_FDSW210423211-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13008","CXD_0210_FDSW210423212-1r","W50_FDSW202534403-1r",0,0,0,0.237985013538892,0.762014986461108
"13009","CXD_0213_FDSW210423215-1r","W50_FDSW202534403-1r",0,0,0,0.253346850851536,0.746653149148464
"13010","CXD_0214_FDSW210423216-1r","W50_FDSW202534403-1r",0,0,0,0.252425173132634,0.747574826867366
"13011","CXD_0215_FDSW210423217-1r","W50_FDSW202534403-1r",0,0,0,0.265214408928593,0.734785591071407
"13012","CXD_1401_FDSW210423218-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13013","CXD_1402_FDSW210423219-1r","W50_FDSW202534403-1r",0,0.0205314566193838,0,0,0.979468543380616
"13014","CXD_1408_FDSW210423225-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13015","CXD_1412_FDSW210423229-1r","W50_FDSW202534403-1r",0,0.0159815168981573,0,0.22496527801365,0.759053205088192
"13016","CXD_1414_FDSW210423231-1r","W50_FDSW202534403-1r",0,0,0,0.268303437738508,0.731696562261492
"13017","CXD_1415_FDSW210423232-1r","W50_FDSW202534403-1r",0,0,0,0.250545926403738,0.749454073596262
"13018","CXD_1604_FDSW210423236-1r","W50_FDSW202534403-1r",0,0.0172977583819437,0,0,0.982702241618056
"13019","CXD_1609_FDSW210423241-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13020","CXD_1610_FDSW210423242-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13021","CXD_1611_FDSW210423243-1r","W50_FDSW202534403-1r",0,0,0,0,1
"13022","CXD_1612_FDSW210423244-1r","W50_FDSW202534403-1r",0,0,0,0.286358515318758,0.713641484681242
"13023","CXD_1613_FDSW210423245-1r","W50_FDSW202534403-1r",0,0,0,0.257424855601528,0.742575144398472
"13024","A1-20-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13025","A3-20-normal","W50_FDSW202534403-1r",0,0.0149647139951797,0,0,0.98503528600482
"13026","A5-20-normal","W50_FDSW202534403-1r",0.424372106028491,0,0,0,0.575627893971509
"13027","B1-20-normal","W50_FDSW202534403-1r",0,0,0,0.0411809102149775,0.958819089785023
"13028","B3-20-normal","W50_FDSW202534403-1r",0.40015129638514,0,0,0,0.59984870361486
"13029","B5-20-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13030","C1-20-normal","W50_FDSW202534403-1r",0,0,0,0.0441636024487065,0.955836397551294
"13031","C3-20-normal","W50_FDSW202534403-1r",0.395375762312349,0,0,0.0386061526135291,0.566018085074121
"13032","C5-20-normal","W50_FDSW202534403-1r",0.40198694550266,0,0,0,0.598013054497341
"13033","A1-40-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13034","A3-40-normal","W50_FDSW202534403-1r",0.394893046246355,0,0,0,0.605106953753645
"13035","A5-40-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13036","B1-40-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13037","B3-40-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13038","B5-40-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13039","C1-40-normal","W50_FDSW202534403-1r",0,0,0,0.0225492688553704,0.97745073114463
"13040","C3-40-normal","W50_FDSW202534403-1r",0,0,0,0.0208924015865838,0.979107598413416
"13041","C5-40-normal","W50_FDSW202534403-1r",0,0.0208180568719294,0,0,0.979181943128071
"13042","A1-60-normal","W50_FDSW202534403-1r",0,0.0162344680622006,0,0,0.983765531937799
"13043","A3-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13044","A5-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13045","B1-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13046","B3-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13047","B5-60-normal","W50_FDSW202534403-1r",0.392682271381837,0,0,0,0.607317728618163
"13048","C1-60-normal","W50_FDSW202534403-1r",0,0.0255729140495876,0,0,0.974427085950412
"13049","C3-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13050","C5-60-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13051","A1-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13052","A3-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13053","A5-80-normal","W50_FDSW202534403-1r",0,0.0272966904702994,0,0,0.972703309529701
"13054","B1-80-normal","W50_FDSW202534403-1r",0,0,0,0.262136617536653,0.737863382463347
"13055","B3-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13056","B5-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13057","C1-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13058","C3-80-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13059","C5-80-normal","W50_FDSW202534403-1r",0,0.0240322993063399,0,0,0.97596770069366
"13060","A1-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13061","A3-100-normal","W50_FDSW202534403-1r",0,0.0243184446701891,0,0,0.975681555329811
"13062","A5-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13063","B1-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13064","B3-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13065","B5-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13066","C1-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13067","C3-100-normal","W50_FDSW202534403-1r",0,0.0176747487212727,0,0,0.982325251278727
"13068","C5-100-normal","W50_FDSW202534403-1r",0,0,0,0,1
"13069","W150_FDSW202534405-1r","W100_FDSW202534404-1r",0,0.0207539995994122,0,0.26744040497407,0.711805595426518
