group,name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray,SES.ij.bray,RC.ij.bray
5088,a,YC9_FDME220007413-1r,NB2_FDME210455353-1r,0.176640822,0.12380488463,0.700884898678743,0.191739124790884,0.658620441869336,-0.367868953292681,-0.386
5089,a,YC11_FDME220007415-1r,NB2_FDME210455353-1r,0.247577182,0.13980392251,0.564688237343294,-0.460860226586061,0.493938912245544,-0.757601554257401,-0.594
5090,a,YC13_FDME220007417-1r,NB2_FDME210455353-1r,0.233340363,0.15514893912,0.664903993142412,0.0193331686923615,0.603366767973813,-0.508463370856718,-0.446
5091,a,YC15_FDME220007419-1r,NB2_FDME210455353-1r,0.233214994,0.14340908638,0.614922239433713,-0.220159192802768,0.550453134111677,-0.633106502549066,-0.54
5092,a,ZH1_FDSW220008784-1r,NB2_FDME210455353-1r,0,0.0458125,0.9541875,1.40546280717398,0,0.522814871129654,0.244
5093,a,ZH3_FDSW220008786-1r,NB2_FDME210455353-1r,0,0.05041026123,0.94958973877,1.3834321937429,0,0.473218622245167,0.262
5094,a,ZH5_FDSW220008788-1r,NB2_FDME210455353-1r,0,0.05084848384,0.94915151616,1.38133240812231,0,0.517970057732349,0.253
5095,a,ZH7_FDSW220008790-1r,NB2_FDME210455353-1r,0,0.05211111141,0.94788888859,1.37528240715215,0,0.482203921329745,0.249
5096,a,ZH9_FDSW220008792-2r,NB2_FDME210455353-1r,0,0.04785366091,0.95214633909,1.39568238911629,0,0.460447813091568,0.252
5097,a,ZH11_FDSW220008794-2r,NB2_FDME210455353-1r,0,0.04844444492,0.95155555508,1.39285159093116,0,0.466029258093702,0.245
5098,a,ZH13_FDSW220008796-2r,NB2_FDME210455353-1r,0,0.05316666749,0.94683333251,1.37022460906521,0,0.487162672189561,0.248
5099,a,ZH15_FDSW220008798-2r,NB2_FDME210455353-1r,0,0.0540000014899999,0.94599999851,1.36623160936501,0,0.482812054493199,0.263
5100,a,C1_FDSW202534412-1r,NB2_FDME210455353-1r,0.057762659,0.26749650218,0.777408690938306,0.558410206914511,0.167872075905085,3.2336908966714,0.998
5101,a,E5_FDSW202534388-1r,NB2_FDME210455353-1r,0.048281287,0.24872727251,0.789385263973474,0.615797104051578,0.153230227223843,3.58709355271863,1
5102,a,E10_FDSW202534389-1r,NB2_FDME210455353-1r,0.040138448,0.23252173771,0.799571834803526,0.66460703412816,0.138023966402457,4.12092598454719,1
5103,a,E20_FDSW202534390-1r,NB2_FDME210455353-1r,0.024998771,0.23347651171,0.786176945721573,0.600424139768375,0.0841774501753073,3.01853353737631,1
5104,a,E50_FDSW202534391-1r,NB2_FDME210455353-1r,0.0196343369999999,0.27512644017,0.73939101213707,0.376244856580144,0.0527664745638405,2.22984685876995,0.998
5105,a,E100_FDSW202534392-1r,NB2_FDME210455353-1r,0.024075839,0.25616901475,0.762181135558545,0.485445916406591,0.0716329815549821,1.66726175586832,0.968
5106,a,E150_FDSW202534393-1r,NB2_FDME210455353-1r,0.018953821,0.24919999933,0.765305463434255,0.500416432755413,0.058208117188019,1.96226612945099,0.982
5107,a,N5_FDSW202534406-1r,NB2_FDME210455353-1r,0.0683274,0.25267515812,0.802132467864784,0.67687655276765,0.216909435785354,3.02295418358482,0.988
5108,a,N10_FDSW202534407-1r,NB2_FDME210455353-1r,0.031066525,0.22706918089,0.797712989645651,0.6557001994639,0.109139295956049,3.00402042615846,0.996
5109,a,N20_FDSW202534408-1r,NB2_FDME210455353-1r,0.016699047,0.28564705347,0.726484546110269,0.314402288083446,0.0424705924072946,2.65151666048553,1
5110,a,N50_FDSW202534409-1r,NB2_FDME210455353-1r,0.026250874,0.23778461607,0.782763612904131,0.58406882855256,0.0864153001726658,1.49089788671621,0.936
5111,a,N100_FDSW202534410-1r,NB2_FDME210455353-1r,0.032962226,0.29415126169,0.729908135222441,0.330806743318082,0.0817926014466541,3.20940220948217,1
5112,a,N150_FDSW202534411-1r,NB2_FDME210455353-1r,0.03048133,0.22300552491,0.80142291131949,0.673476644600417,0.109541843141998,3.57999897720985,0.998
5113,a,S5_FDSW202534394-1r,NB2_FDME210455353-1r,0.027130267,0.27056923122,0.749772291230279,0.425987749954049,0.0751804717726367,3.16639115684889,0.998
5114,a,S10_FDSW202534395-1r,NB2_FDME210455353-1r,0.045805923,0.28687179582,0.747361801303657,0.414437656528924,0.1193341333044,2.81195628383236,0.998
5115,a,S20_FDSW202534396-1r,NB2_FDME210455353-1r,0.0596076,0.27707042198,0.768753105639731,0.516936140691071,0.165385851337962,3.39496662174369,0.998
5116,a,S50_FDSW202534397-1r,NB2_FDME210455353-1r,0.090889176,0.30516239462,0.764304622755212,0.495620808754276,0.227639508012496,2.64764127606926,0.984
5117,a,S100_FDSW202534398-1r,NB2_FDME210455353-1r,0.089985058,0.28835555816,0.78201401866652,0.5804770759467,0.244037525323073,2.9640811134918,0.99
5118,a,S150_FDSW202534399-1r,NB2_FDME210455353-1r,0.071395366,0.2676756749,0.788628764370349,0.612172263725276,0.210345745056525,3.15484541437695,0.994
5119,a,W5_FDSW202534400-1r,NB2_FDME210455353-1r,0.062587107,0.27880916129,0.769341710675618,0.519756498112984,0.172701900263365,2.8877060033952,0.99
5120,a,W10_FDSW202534401-1r,NB2_FDME210455353-1r,0.056383391,0.27533333347,0.767967265114131,0.513170710523666,0.157266096474471,3.17279961276549,1
5121,a,W20_FDSW202534402-1r,NB2_FDME210455353-1r,0.077885163,0.26515032303,0.796917745473821,0.651889710824648,0.234086339381146,3.14992911199527,0.996
5122,a,W50_FDSW202534403-1r,NB2_FDME210455353-1r,0.071449534,0.28408889201,0.77099859857267,0.527695635213104,0.193909343631539,2.96155397458641,0.998
5123,a,W100_FDSW202534404-1r,NB2_FDME210455353-1r,0.080971956,0.26198692424,0.803036512953243,0.681208371422814,0.248193444699083,2.97157312410811,0.988
5124,a,W150_FDSW202534405-1r,NB2_FDME210455353-1r,0.105850302,0.30000000027,0.782866673551122,0.584562653516543,0.276222245821805,2.39784163981074,0.984
5125,a,CXD_0801_FDSW210423161-1r,NB2_FDME210455353-1r,0.089802595,0.24795061505,0.826248658608294,0.792431591214107,0.299250210140964,1.27369554258528,0.802
5126,a,CXD_0802_FDSW210423162-1r,NB2_FDME210455353-1r,0.0771108150000001,0.2098,0.856224141363191,0.936061988694086,0.314700387813112,1.94215780818419,0.934
5127,a,CXD_0803_FDSW210423163-1r,NB2_FDME210455353-1r,0.081999121,0.21210596175,0.858271551012317,0.945872348183967,0.331803557908794,1.76584913673092,0.9
5128,a,CXD_0804_FDSW210423164-1r,NB2_FDME210455353-1r,0.094614522,0.24540458331,0.83345208756485,0.826947511198081,0.321333325609641,1.87026067676186,0.908
5129,a,CXD_0805_FDSW210423165-1r,NB2_FDME210455353-1r,0.108836798,0.26985965502,0.81931159561052,0.759191989241354,0.330435650426927,1.74884722751897,0.906
5130,a,CXD_0807_FDSW210423167-1r,NB2_FDME210455353-1r,0.093489387,0.25042424145,0.826880289982882,0.795458113460128,0.308694282092161,1.96427255971918,0.916
5131,a,CXD_1001_FDSW210423173-1r,NB2_FDME210455353-1r,0.067608708,0.1511941438,0.910353693221751,1.19542892241221,0.407078180906044,2.34063348855758,0.96
5132,a,CXD_1003_FDSW210423175-1r,NB2_FDME210455353-1r,0.080669051,0.24625842768,0.819880558943306,0.761918231561046,0.268575525501406,3.42503526051769,0.992
5133,a,CXD_1004_FDSW210423176-1r,NB2_FDME210455353-1r,0.081012997,0.23445750971,0.833028636739055,0.824918505996746,0.287839560065824,2.19349834904052,0.956
5134,a,CXD_1007_FDSW210423179-1r,NB2_FDME210455353-1r,0.083582676,0.23877011887,0.830658545178266,0.813561985211959,0.290776184125734,2.94788025444212,0.988
5135,a,CXD_1009_FDSW210423181-1r,NB2_FDME210455353-1r,0.056483057,0.16483212176,0.885164685632996,1.07473337926843,0.303319564531192,3.65609552018948,0.998
5136,a,CXD_1015_FDSW210423187-1r,NB2_FDME210455353-1r,0.05889635,0.16784512886,0.884232965348716,1.07026895226102,0.310274683349043,5.01691421593806,1
5137,a,CXD_1201_FDSW210423188-1r,NB2_FDME210455353-1r,0.052688021,0.15401360406,0.893038845379153,1.11246317009146,0.305508397951794,3.70953939398922,0.994
5138,a,CXD_1202_FDSW210423189-1r,NB2_FDME210455353-1r,0.055648992,0.16861883036,0.880373042011938,1.05177375978533,0.290548050104135,2.41313084408552,0.97
5139,a,CXD_1203_FDSW210423190-1r,NB2_FDME210455353-1r,0.097453328,0.27390551273,0.804495224231462,0.688197926267093,0.286232782173848,2.23319681624445,0.96
5140,a,CXD_1213_FDSW210423200-1r,NB2_FDME210455353-1r,0.050705976,0.16270034496,0.882023518395182,1.05968217550276,0.274884871117987,4.76279946067028,1
5141,a,CXD_1214_FDSW210423201-1r,NB2_FDME210455353-1r,0.050167883,0.15970226873,0.884680267418247,1.07241224298183,0.27790798778997,5.48097804889232,1
5142,a,CXD_1215_FDSW210423202-1r,NB2_FDME210455353-1r,0.056696534,0.15958158712,0.890931119381681,1.10236379903975,0.316532172748086,3.46882807420036,0.998
5143,a,CXD_0204_FDSW210423206-1r,NB2_FDME210455353-1r,0.077866141,0.21507026992,0.851210182143415,0.912037122720336,0.308180447665171,2.5512952825283,0.972
5144,a,CXD_0209_FDSW210423211-1r,NB2_FDME210455353-1r,0.08294194,0.21280213963,0.858394789496752,0.946462857189245,0.33456867139843,2.46714728399326,0.966
5145,a,CXD_0210_FDSW210423212-1r,NB2_FDME210455353-1r,0.08925964,0.23630769084,0.838540096279471,0.851327192420834,0.316738684438963,2.5358824673396,0.972
5146,a,CXD_0213_FDSW210423215-1r,NB2_FDME210455353-1r,0.11345706,0.25707352951,0.838003932996184,0.848758114680791,0.369845400603509,1.91063909950506,0.938
5147,a,CXD_0214_FDSW210423216-1r,NB2_FDME210455353-1r,0.101584901,0.26040816165,0.823218397790975,0.777911806187845,0.321136476334304,2.43211633685619,0.974
5148,a,CXD_0215_FDSW210423217-1r,NB2_FDME210455353-1r,0.085479043,0.21779005655,0.855322054090445,0.931739551100486,0.335699947915944,2.4392377233195,0.966
5149,a,CXD_1401_FDSW210423218-1r,NB2_FDME210455353-1r,0.028664201,0.20938982481,0.813941147854265,0.733458974290985,0.111423621875781,1.1806806845278,0.78
5150,a,CXD_1402_FDSW210423219-1r,NB2_FDME210455353-1r,0.126296525,0.26911392255,0.836537908298923,0.841733516888493,0.392591471477263,1.14719846305862,0.782
5151,a,CXD_1408_FDSW210423225-1r,NB2_FDME210455353-1r,0.028343837,0.20273333457,0.820523448303389,0.76499869752316,0.114716126594164,1.18405135513463,0.8
5152,a,CXD_1412_FDSW210423229-1r,NB2_FDME210455353-1r,0.072880535,0.23667058254,0.82333447444122,0.778467998578446,0.253538299256429,2.86541044643714,0.99
5153,a,CXD_1414_FDSW210423231-1r,NB2_FDME210455353-1r,0.056301849,0.18803137031,0.860411381361284,0.956125550311687,0.257631221808461,4.6042544454537,0.998
5154,a,CXD_1415_FDSW210423232-1r,NB2_FDME210455353-1r,0.051610986,0.16675694425,0.878587840485044,1.04321979563448,0.271921417959443,4.78277293162039,1
5155,a,CXD_1604_FDSW210423236-1r,NB2_FDME210455353-1r,0.041731655,0.26006185841,0.7721617284457,0.533268883435661,0.123907392851502,2.05871414565718,0.972
5156,a,CXD_1609_FDSW210423241-1r,NB2_FDME210455353-1r,0.098024462,0.25938461395,0.821103627369105,0.76777868110173,0.310304609411491,1.5588495108668,0.838
5157,a,CXD_1610_FDSW210423242-1r,NB2_FDME210455353-1r,0.073682503,0.26361194201,0.794962915387962,0.642522955181927,0.222201076898634,2.62607183641766,0.998
5158,a,CXD_1611_FDSW210423243-1r,NB2_FDME210455353-1r,0.064736365,0.28536842602,0.764096397247392,0.494623076284104,0.173336707067675,2.54044312028408,0.996
5159,a,CXD_1612_FDSW210423244-1r,NB2_FDME210455353-1r,0.0690816,0.2928771982,0.759596976276331,0.473063669625417,0.179167838257239,2.60821397855538,0.996
5160,a,CXD_1613_FDSW210423245-1r,NB2_FDME210455353-1r,0.082865066,0.28907563005,0.775157878731506,0.547625224582155,0.222203126463466,2.47073128518833,0.99
5161,a,A1-20-normal,NB2_FDME210455353-1r,0.0690160480000001,0.23835789527,0.818104440032281,0.753407787634316,0.236880491155216,1.50307042043243,0.86
5162,a,A3-20-normal,NB2_FDME210455353-1r,0.0654534369999999,0.26368707395,0.787882546682695,0.608596690182036,0.195571287815473,3.17080534780489,1
5163,a,A5-20-normal,NB2_FDME210455353-1r,0.058118407,0.24352542401,0.803152521094018,0.681764235543724,0.19167586010281,1.99403773422186,0.954
5164,a,B1-20-normal,NB2_FDME210455353-1r,0.107614663,0.28920610945,0.796510051296372,0.64993620511346,0.296384336103353,2.50740041038122,0.976
5165,a,B3-20-normal,NB2_FDME210455353-1r,0.092996239,0.28325862119,0.790229775916001,0.619843663934318,0.259439224823125,2.15388660834724,0.952
5166,a,B5-20-normal,NB2_FDME210455353-1r,0.085228167,0.24520930591,0.825113615069081,0.7869929213509,0.286787325293814,3.12887653382522,0.992
5167,a,C1-20-normal,NB2_FDME210455353-1r,0.068559678,0.22245303836,0.834779151465594,0.833306265020454,0.257277626988283,3.01447048674485,0.992
5168,a,C3-20-normal,NB2_FDME210455353-1r,0.117472579,0.26844444676,0.828932377433743,0.805290887085191,0.36274478898348,1.71361706047255,0.914
5169,a,C5-20-normal,NB2_FDME210455353-1r,0.091185548,0.26363025091,0.810253124242791,0.715787455818273,0.280253783083542,1.94828120695105,0.94
5170,a,A1-40-normal,NB2_FDME210455353-1r,0.035017524,0.26151456629,0.765283776728397,0.500312518826559,0.102473615135762,2.14535378351326,0.982
5171,a,A3-40-normal,NB2_FDME210455353-1r,0.090822433,0.26104918403,0.812768421473822,0.72783974348374,0.282772787733896,1.96713981686788,0.94
5172,a,A5-40-normal,NB2_FDME210455353-1r,0.067278623,0.20566197446,0.851634845225596,0.914071936564287,0.278597051477497,3.58708081133793,0.996
5173,a,B1-40-normal,NB2_FDME210455353-1r,0.094059716,0.28178101792,0.792788437344729,0.632103735307643,0.264636190951301,2.79727124233094,0.992
5174,a,B3-40-normal,NB2_FDME210455353-1r,0.071618795,0.23144086011,0.827848663620888,0.800098168523571,0.256175697336715,3.47796686933889,0.996
5175,a,B5-40-normal,NB2_FDME210455353-1r,0.067579839,0.22806556954,0.827882603516549,0.800260794785308,0.245316174508036,3.1707636170795,0.996
5176,a,C1-40-normal,NB2_FDME210455353-1r,0.05141115,0.18027385485,0.864153257915692,0.974055110319952,0.246442351846632,3.62919857050326,0.998
5177,a,C3-40-normal,NB2_FDME210455353-1r,0.051713647,0.16172562366,0.883988653520146,1.06909830872765,0.282665641631734,3.5110276927003,0.998
5178,a,C5-40-normal,NB2_FDME210455353-1r,0.085183266,0.26238621953,0.80629677295562,0.696830219579803,0.261762956182108,2.58284536626088,0.984
5179,a,A1-60-normal,NB2_FDME210455353-1r,0.061906212,0.26963779641,0.778559897669848,0.563926324262313,0.178749769956436,2.63871320795867,0.992
5180,a,A3-60-normal,NB2_FDME210455353-1r,0.068738308,0.20573394752,0.852892435395055,0.920097800347143,0.284962125219302,3.58954141668084,0.996
5181,a,A5-60-normal,NB2_FDME210455353-1r,0.079663528,0.23136898865,0.835163046053878,0.835145732719991,0.287558134268909,3.25351163698671,0.994
5182,a,B1-60-normal,NB2_FDME210455353-1r,0.06145713,0.18078861922,0.872854514125711,1.01574801309116,0.296717423791111,3.39589398618398,0.992
5183,a,B3-60-normal,NB2_FDME210455353-1r,0.071714396,0.22078571585,0.839412224850144,0.855506080023203,0.272653239673541,3.30805296573665,0.992
5184,a,B5-60-normal,NB2_FDME210455353-1r,0.109032218,0.28726495604,0.799956023505236,0.666447911100355,0.303625547465285,2.01431064993353,0.946
5185,a,C1-60-normal,NB2_FDME210455353-1r,0.067396474,0.22255434661,0.833629330916769,0.827796789699948,0.252449248386169,3.06253262349269,0.996
5186,a,C3-60-normal,NB2_FDME210455353-1r,0.058083721,0.19988732527,0.849452008175771,0.903612663709068,0.246835727973875,3.36490381444299,0.994
5187,a,C5-60-normal,NB2_FDME210455353-1r,0.083084342,0.24971428451,0.818271243318652,0.754207041561878,0.272253259208043,3.14420444628196,0.998
5188,a,A1-80-normal,NB2_FDME210455353-1r,0.120628762,0.31244679788,0.781869104206476,0.579782704427587,0.301862277758723,2.05028402029664,0.962
5189,a,A3-80-normal,NB2_FDME210455353-1r,0.069203865,0.19758035613,0.862078830903182,0.96411529454496,0.301948980160397,3.37209764468607,0.994
5190,a,A5-80-normal,NB2_FDME210455353-1r,0.076886248,0.27480315034,0.785598576652989,0.597652828964471,0.219799980161278,2.45101796986464,0.99
5191,a,B1-80-normal,NB2_FDME210455353-1r,0.047937039,0.16968216791,0.872124918311994,1.01225208484938,0.246384677523501,3.61179655814403,0.998
5192,a,B3-80-normal,NB2_FDME210455353-1r,0.078600458,0.23110416672,0.834486884604942,0.831905840356437,0.283815961675888,3.61807183310982,0.996
5193,a,B5-80-normal,NB2_FDME210455353-1r,0.081169555,0.2243979129,0.84411883750761,0.878058265497703,0.305335952202655,3.10594139904703,0.996
5194,a,C1-80-normal,NB2_FDME210455353-1r,0.111876519,0.28812402897,0.801550669765481,0.674088811434528,0.311236445832213,2.45588713368555,0.982
5195,a,C3-80-normal,NB2_FDME210455353-1r,0.078127162,0.23119999965,0.833954498559594,0.829354861613866,0.281810113789912,3.21316399564997,0.988
5196,a,C5-80-normal,NB2_FDME210455353-1r,0.0982708960000001,0.29412727326,0.782799095214742,0.584238845443305,0.261541092813727,2.15577268745251,0.964
5197,a,A1-100-normal,NB2_FDME210455353-1r,0.101066756,0.30343157735,0.774883371261771,0.546309895741191,0.258097556278517,1.98279051488629,0.95
5198,a,A3-100-normal,NB2_FDME210455353-1r,0.084424644,0.26389041136,0.803985803916723,0.685756990023008,0.257213647615738,2.75955257183624,0.98
5199,a,A5-100-normal,NB2_FDME210455353-1r,0.106613561,0.30505494757,0.77787732395835,0.56065570692836,0.271860109757178,1.95689333817021,0.97
5200,a,B1-100-normal,NB2_FDME210455353-1r,0.09069601,0.2638387098,0.809587660777778,0.712598823869631,0.278300218468465,2.02573451044013,0.95
5201,a,B3-100-normal,NB2_FDME210455353-1r,0.041450835,0.26431325357,0.767500273634895,0.510933076109874,0.120362966197113,1.81768867763365,0.97
5202,a,B5-100-normal,NB2_FDME210455353-1r,0.131309286,0.30992592871,0.794384077288525,0.639749396971754,0.336564308874359,2.11187019597559,0.958
5203,a,C1-100-normal,NB2_FDME210455353-1r,0.112731676,0.26145454402,0.832381181659315,0.821816162951469,0.358898813677291,1.49247669899409,0.83
5204,a,C3-100-normal,NB2_FDME210455353-1r,0.097090242,0.29658620391,0.779052158709752,0.566285040197049,0.255029942804437,2.39984877912336,0.986
5205,a,C5-100-normal,NB2_FDME210455353-1r,0.119627677,0.31194444705,0.781550640535073,0.578256755235021,0.299717108187814,2.27753578274453,0.98
5206,a,NB6_FDME210455357-1r,NB4_FDME210455355-1r,0.897875518,0.31610650696,0.352060503514029,-1.47968638444586,0.0525725086141835,-4.02615936187992,-1
5207,a,NB7_FDME210455358-1r,NB4_FDME210455355-1r,0.880876112,0.28014666744,0.318031858990859,-1.64273789485963,0.0526290423857989,-3.9791869390542,-1
5208,a,NB11_FDME210455362-1b,NB4_FDME210455355-1r,0.86765904,0.3024800004,0.348616203434013,-1.49619007826718,0.0661431974143678,-3.99677154748316,-1
5209,a,NB12_FDME210455363-1r,NB4_FDME210455355-1r,0.791254986,0.28834374782,0.364413182756235,-1.42049733838418,0.106890699973777,-3.76653282070343,-1
5210,a,NB15_FDME210455366-1r,NB4_FDME210455355-1r,0.782947075,0.2894270833,0.36966366251512,-1.39533916158698,0.112918150029907,-3.75594483937496,-1
5211,a,SY3_FDME210455399-2a,NB4_FDME210455355-1r,0,0.09655319649,0.90344680351,1.16233389863024,0,0.845762900272824,0.57
5212,a,SY7_FDME210455403-2a,NB4_FDME210455355-1r,0,0.03835,0.96165,1.44122009088342,0,1.05281906622971,0.616
5213,a,SY9_FDME210455405-2a,NB4_FDME210455355-1r,0.048406882,0.17767272829,0.86415848975276,0.974080179168508,0.235439723616348,0.874775660321263,0.574
5214,a,SY11_FDME210455407-1r,NB4_FDME210455355-1r,0.022884644,0.12221739438,0.898340815370422,1.13786806727025,0.168210178712385,0.978932045092112,0.518
5215,a,SY12_FDME210455408-1r,NB4_FDME210455355-1r,0.048621096,0.15911267274,0.883861649364468,1.06848975614784,0.27008736239816,0.785139653854576,0.502
5216,a,SY13_FDME210455409-2a,NB4_FDME210455355-1r,0,0.09441758189,0.90558241811,1.17256690059289,0,0.903330681851522,0.59
5217,a,SY15_FDME210455411-2a,NB4_FDME210455355-1r,0,0.09589285608,0.90410714392,1.16549798296997,0,0.741840793394449,0.541
5218,a,ST1_FDME220007465-1r,NB4_FDME210455355-1r,0.195665485,0.16004494677,0.817951856813173,0.752676670521423,0.783264422915522,-0.295312532495446,-0.33
5219,a,ST3_L1,NB4_FDME210455355-1r,0.034821267,0.0759999962,0.957335643863591,1.42054744011047,0.43862686487333,0.630330304438647,0.302
5220,a,ST7_FDME220007471-1r,NB4_FDME210455355-1r,0.076214704,0.12767347003,0.944295751130899,1.35806554476929,0.563697541423353,0.416576633076228,0.152
5221,a,ST9_L1,NB4_FDME210455355-1r,0,0.02693671849,0.97306328151,1.49590792271039,0,1.00944291303837,0.59
5222,a,ST10_L1,NB4_FDME210455355-1r,0.076655045,0.1294315789,0.942842018452356,1.35109984536234,0.558392302454994,0.468837340580067,0.23
5223,a,ST12_L1,NB4_FDME210455355-1r,0.039501997,0.07919999672,0.958669357358362,1.4269380560997,0.478148429882434,0.607390731761517,0.37
5224,a,ST13_L1,NB4_FDME210455355-1r,0,0.01841025139,0.98158974861,1.53676330671494,0,1.08129901910575,0.599
5225,a,ST15_L1,NB4_FDME210455355-1r,0,0.0192307658900001,0.98076923411,1.53283173287719,0,1.0825536824063,0.604
5226,a,WZ1_L1,NB4_FDME210455355-1r,0.584836979,0.32517142841,0.556003536175164,-0.502473804287978,0.34206036537737,-2.03746544272753,-0.98
5227,a,WZ3_L1,NB4_FDME210455355-1r,0.611372322,0.33935323553,0.555068038441557,-0.50695633130575,0.326520637824682,-2.1680449648424,-0.982
5228,a,WZ5_L1,NB4_FDME210455355-1r,0.548227315,0.31906848949,0.582000350511539,-0.377907577719474,0.386135546619968,-1.91203494826366,-0.954
5229,a,WZ7_FDME210455463-1r,NB4_FDME210455355-1r,0.524006265,0.27801990091,0.53056598647728,-0.624360260759706,0.349796463760697,-1.90771569103881,-0.94
5230,a,WZ10_L1,NB4_FDME210455355-1r,0.564075889,0.35106280528,0.622368039701835,-0.184481927458571,0.418076258579841,-1.71149404793051,-0.944
5231,a,WZ11_L1,NB4_FDME210455355-1r,0.459233121,0.2675803294,0.582667750133815,-0.374709668487811,0.43020065323436,-2.22637657648562,-1
5232,a,WZ14_L1,NB4_FDME210455355-1r,0.642210679,0.34773118542,0.541459674824249,-0.572162109354036,0.297007131222411,-2.20468249667909,-0.984
5233,a,WZ15_FDME210455471-1r,NB4_FDME210455355-1r,0.527707275,0.30728971866,0.582310938692289,-0.376419364694901,0.397021998143697,-1.81267883558126,-0.948
5234,a,XM2_FDME220007436-1r,NB4_FDME210455355-1r,0.218538415,0.0855312499999999,0.391378559234082,-1.29129015351982,0.334453538444132,-1.21795390410583,-0.746
5235,a,XM4_FDME220007438-1r,NB4_FDME210455355-1r,0.19620361,0.09630302962,0.490832098451196,-0.814748992019724,0.436572304392366,-0.838178815402596,-0.628
5236,a,XM6_FDME220007440-1r,NB4_FDME210455355-1r,0.124929256,0.09761702614,0.781378431806237,0.577431600612011,0.757728620190389,-0.241488108819952,-0.294
5237,a,XM8_FDME220007442-1r,NB4_FDME210455355-1r,0.133718401,0.09890322661,0.739638119139639,0.37742889345752,0.711061132889358,-0.311390037954587,-0.384
5238,a,XM10_FDME220007444-1r,NB4_FDME210455355-1r,0.231081589,0.11124272079,0.48140018973991,-0.859942886252353,0.416488818273237,-0.890738220307332,-0.592
5239,a,XM12_FDME220007446-1r,NB4_FDME210455355-1r,0.177714955,0.13107784133,0.737573499821667,0.367536072190557,0.697986180281083,-0.401130940262536,-0.386
5240,a,XM14_FDME220007448-1r,NB4_FDME210455355-1r,0.194731948,0.10007767281,0.513925289804013,-0.704095753164231,0.45987037379798,-0.75950954347776,-0.636
5241,a,XM15_FDME220007449-1r,NB4_FDME210455355-1r,0.215567344,0.08558139681,0.397005386910552,-1.26432866961876,0.340570488192313,-1.16807816583616,-0.752
5242,a,YC1_FDME220007405-1r,NB4_FDME210455355-1r,0.176407682,0.13089362608,0.741995045771306,0.388722333223131,0.703137657286997,-0.451886346576263,-0.342
5243,a,YC3_FDME220007407-1r,NB4_FDME210455355-1r,0.155987038,0.13885107392,0.890144948582202,1.09859678633341,0.872431993943411,-0.183286580368209,-0.194
5244,a,YC5_FDME220007409-1r,NB4_FDME210455355-1r,0.115273442,0.1061111106,0.920516545346152,1.24412520203825,0.911081281357911,-0.0981455191184645,-0.202
5245,a,YC7_FDME220007411-1a,NB4_FDME210455355-1r,0.13982543,0.12589130655,0.900346285722132,1.14747747059849,0.8859939101114,-0.168432621886768,-0.168
5246,a,YC9_FDME220007413-1r,NB4_FDME210455355-1r,0.120275733,0.10173033672,0.845809326474859,0.886158405344885,0.828347010003522,-0.207035893008779,-0.182
5247,a,YC11_FDME220007415-1r,NB4_FDME210455355-1r,0.176983925,0.1507676743,0.851872136410129,0.915208940009123,0.82557439335841,-0.211936505997242,-0.22
5248,a,YC13_FDME220007417-1r,NB4_FDME210455355-1r,0.181566045,0.14627368586,0.805622471206001,0.693599238143703,0.77231868624103,-0.328935692817746,-0.238
5249,a,YC15_FDME220007419-1r,NB4_FDME210455355-1r,0.15796199,0.12465217629,0.789127664762897,0.614562792754299,0.759098806753914,-0.343644630777152,-0.306
5250,a,ZH1_FDSW220008784-1r,NB4_FDME210455355-1r,0.058859979,0.03325,0.564899963691799,-0.459845719502344,0.549935312843857,-0.562685610535093,-0.356
5251,a,ZH3_FDSW220008786-1r,NB4_FDME210455355-1r,0.054034214,0.05149425174,0.952993444856994,1.39974137755747,0.950441465189602,-0.0299251407264569,-0.418
5252,a,ZH5_FDSW220008788-1r,NB4_FDME210455355-1r,0.058003727,0.0356296316,0.61426452131257,-0.223310712194201,0.600013136729399,-0.424562564709036,-0.414
5253,a,ZH7_FDSW220008790-1r,NB4_FDME210455355-1r,0.0558973310000001,0.05111904762,0.914516788288155,1.21537679127637,0.909911552658493,-0.0635988600704733,-0.344
5254,a,ZH9_FDSW220008792-2r,NB4_FDME210455355-1r,0.053119491,0.04925842593,0.927313590598975,1.27669389557139,0.923547669121206,-0.0444340826899504,-0.432
5255,a,ZH11_FDSW220008794-2r,NB4_FDME210455355-1r,0.055737385,0.04542857156,0.815046697293029,0.73875632034615,0.806244669391342,-0.143334124752089,-0.408
5256,a,ZH13_FDSW220008796-2r,NB4_FDME210455355-1r,0.055713507,0.04888095231,0.877362688907737,1.03734936447376,0.871059977833359,-0.0936802933380239,-0.356
5257,a,ZH15_FDSW220008798-2r,NB4_FDME210455355-1r,0.054548405,0.05713953119,0.997259377207989,1.61184583340169,0.952036309452772,0.030179540514761,-0.338
5258,a,C1_FDSW202534412-1r,NB4_FDME210455355-1r,0.088543335,0.41374869155,0.643202612874634,-0.0846510740039789,0.137647092517153,3.05240315593932,1
5259,a,E5_FDSW202534388-1r,NB4_FDME210455355-1r,0.076146499,0.42620657604,0.621087026610727,-0.190620024414588,0.110964037885441,3.46645833858477,1
