distv_env,distv_num
5.325486112,0.046491473
3.591850624,0.046491803
3.604387294,0.046545267
3.544757613,0.046628048
4.775867525,0.046650434
3.344279145,0.046660644
3.426013801,0.046721455
5.847498407,0.046828646
6.738229481,0.046981937
5.161770295,0.046988923
4.037038353,0.04708596
5.173080906,0.047098012
7.917370294,0.047118917
2.420094376,0.0471674
6.338027497,0.04717133
4.42837776,0.047295203
3.611136872,0.047352588
4.230615452,0.04736479
6.880125599,0.047400715
3.34342248,0.047404341
4.966857826,0.047405755
2.835370142,0.047471565
6.619519877,0.047551764
5.867406826,0.047586792
6.093281239,0.0476718
1.839153698,0.047696963
4.391566799,0.047837762
3.934842606,0.047891676
4.982932222,0.048042784
3.39324362,0.048086762
2.98824017,0.04810575
3.370684371,0.04820235
4.454528887,0.048226337
2.671648501,0.048245585
4.229932452,0.048247471
3.553337753,0.048268774
4.328045602,0.048365596
3.162206309,0.048365875
3.188043085,0.048388752
4.472592769,0.048394964
3.776497538,0.048401727
3.79462596,0.048552256
3.192982472,0.048574559
3.918562849,0.048587688
2.530858356,0.048613418
6.565430832,0.048687306
3.015994418,0.048724888
5.544077628,0.048892366
2.257813227,0.049016301
2.747288224,0.049165878
4.891938868,0.049298753
2.807157401,0.049410207
2.77896381,0.049413026
3.035821646,0.049426834
3.621635292,0.049650393
3.151685146,0.049703186
2.803553037,0.049866568
1.888579657,0.049885281
2.448204905,0.049895576
3.230434744,0.049898806
5.713217438,0.050033318
2.058904072,0.050051851
5.993543501,0.050085262
5.974355583,0.050086411
3.623976082,0.050108873
3.912970708,0.050348941
3.393530765,0.050427518
6.097478392,0.050540404
4.213442614,0.050562052
4.781749978,0.050613929
5.997617037,0.050719261
3.891552564,0.050856375
3.957614289,0.050924616
3.530635336,0.050949558
3.914056293,0.050973554
6.166065564,0.051019183
3.598117126,0.051108688
5.098704672,0.051180021
3.786044193,0.05118831
2.81417922,0.051247174
7.010204199,0.051305762
5.734153641,0.051342949
2.818753995,0.051390131
4.034657228,0.051390338
3.51634546,0.051432252
4.005761358,0.051443803
2.190500519,0.051447643
4.943666848,0.05148112
4.616570432,0.051613877
3.58367685,0.051730732
5.889877975,0.051752826
4.452190756,0.051785252
2.32658916,0.051790476
4.671678226,0.051867836
3.866337096,0.05193572
5.347379556,0.0519561
2.705302552,0.051967592
3.279753189,0.051998738
5.173278438,0.051999417
3.435520305,0.052007695
5.580449841,0.052021663
4.874348682,0.0520672
2.438005035,0.052101401
3.577762932,0.052187601
7.547722954,0.052240182
3.468943651,0.052315301
3.910771112,0.052357189
3.764711672,0.052388727
3.709553764,0.052467829
3.085848542,0.052497699
3.464119582,0.052517903
6.977234094,0.052587013
4.973077665,0.052595566
3.05972763,0.052679793
3.171426259,0.052748491
3.866527069,0.05279089
4.65255684,0.052878698
3.80937493,0.052911886
3.274837828,0.052961604
6.567299063,0.053026971
4.503671708,0.053042059
3.15288734,0.053044706
3.419610905,0.053046079
4.293617964,0.053059043
3.700848146,0.053117592
3.211346847,0.053137897
4.495405989,0.053155475
2.721271536,0.053327336
3.94565282,0.053337317
2.220562138,0.053370306
4.139717319,0.053382508
2.91578696,0.053427715
4.211333593,0.053479744
3.054851345,0.053494902
2.192582844,0.05353169
2.075245685,0.053564243
6.433325534,0.053575205
4.334239143,0.053750569
4.617248906,0.053797783
4.84922454,0.053853811
5.993673197,0.053903489
5.517805177,0.05396013
3.229631146,0.05404645
6.519101148,0.054074366
5.991258537,0.054084868
2.915982317,0.054093999
3.60603711,0.054136807
4.183488526,0.054146749
4.430339127,0.054191916
2.962480971,0.054195021
5.395581188,0.054309149
6.041168988,0.054340688
3.682076844,0.054360174
2.290266107,0.054542636
4.490727928,0.054677455
6.53961396,0.054695537
4.366355962,0.054696946
4.004432378,0.054761602
3.53522645,0.054928366
6.26973559,0.05493863
2.579835673,0.054951512
2.929879144,0.055107294
3.177013113,0.05512512
4.487792499,0.055156321
3.637157389,0.055268565
4.740474727,0.055405114
5.109679985,0.055421125
2.197702963,0.055547497
4.630596009,0.055599447
3.612067822,0.055680766
5.740163595,0.055752632
3.058288237,0.055796357
3.867808156,0.055803388
5.823518625,0.055858683
3.93837611,0.055884556
3.749066182,0.055938332
2.609259955,0.055953613
2.785286082,0.056015611
2.012050934,0.056089716
5.366718318,0.056112425
7.223447321,0.056143965
2.555866931,0.0562138
3.153599064,0.056253798
2.517736516,0.056313044
1.751469452,0.056383166
6.05941469,0.056522219
3.39816766,0.056576864
3.072672938,0.056618931
3.755637982,0.056633058
4.656663276,0.05675186
6.822423382,0.056815983
5.969463674,0.056826807
3.306428127,0.056875699
5.678542267,0.056996998
3.688063415,0.057022191
6.218993844,0.057305482
4.900323134,0.057377034
4.283356669,0.057614507
5.420922573,0.057671322
4.278975095,0.057964073
5.092684722,0.057997971
5.142786265,0.05803696
2.46178621,0.058039189
4.706599963,0.058153185
3.729104812,0.058244814
2.887576445,0.05826712
3.143437057,0.058291186
3.859156288,0.058338696
5.72998312,0.058384212
3.639965932,0.058418107
3.141850601,0.058460744
3.881997979,0.058527604
4.180642526,0.058550936
4.270489815,0.058639518
5.049461999,0.05864439
2.752152042,0.058765749
3.936280774,0.058792528
3.153136511,0.058807153
4.070098309,0.058831244
5.016709877,0.058897336
6.537769461,0.058999127
4.091649016,0.059012886
4.018341498,0.059067151
3.47242038,0.059101021
6.520701428,0.059140864
3.822654473,0.059222339
6.244128787,0.059248637
2.546314771,0.059290759
3.063366805,0.059297561
3.709908819,0.059326444
3.587515714,0.059331458
4.613375727,0.0593544
5.897198844,0.059395895
4.535010198,0.059435879
4.117379922,0.059557502
4.206128278,0.059615386
2.577486659,0.059750307
4.581941382,0.059755094
2.389394888,0.059769901
7.637388093,0.059772787
1.978555566,0.059983273
5.339286177,0.059988129
6.410129531,0.060156909
3.819438081,0.060158358
4.179024939,0.060234773
4.058516129,0.060253284
4.360062285,0.060275413
3.479618305,0.060316269
3.463731318,0.060321713
4.370551623,0.060323419
2.957377754,0.060332157
5.833864417,0.060332486
8.027923522,0.060417959
3.517432111,0.060418963
3.010291497,0.060510107
6.087794882,0.060557498
4.682554037,0.060641344
3.815299309,0.06075261
3.235950403,0.060771261
3.774189336,0.060883906
5.219006225,0.060904965
3.801491395,0.061033591
3.575144251,0.06111388
2.211364761,0.061251236
3.105151104,0.061258263
4.544905331,0.061258884
5.633203264,0.061370361
3.275674846,0.061446546
3.615796908,0.061714519
3.66117931,0.061715265
2.638954203,0.061778173
2.79279406,0.061784829
3.941733193,0.061809645
4.063179991,0.061862625
2.718376075,0.061878783
4.317535179,0.061982541
2.929972591,0.062087967
3.290019162,0.062160626
5.09296457,0.062230172
3.737325393,0.062295677
3.010472632,0.062366284
3.757750463,0.062415184
5.732481428,0.062433286
3.132153396,0.062434321
6.154923389,0.062442894
1.715344325,0.062455302
3.743013739,0.062564785
3.540811469,0.062647947
7.901193227,0.062723504
3.50267552,0.062728193
2.859951548,0.062808508
3.324751013,0.062949434
4.12919728,0.062972488
4.334940665,0.063032418
1.948652105,0.063041615
3.827230938,0.063049353
4.145035433,0.063064818
2.585739093,0.063085621
4.15240131,0.063252132
5.518522552,0.06332184
2.014333652,0.06332364
5.971608157,0.063370849
3.601093645,0.063428679
3.38627132,0.063438964
4.014617679,0.063513978
4.725606819,0.063644163
3.703375413,0.063692824
4.019662566,0.063719399
2.933204143,0.06388299
5.180775168,0.063886661
4.571538827,0.06391575
6.265909382,0.063917932
4.16178969,0.064109877
4.302241842,0.064114086
3.778691778,0.064132939
4.513782881,0.064160459
1.874635553,0.064188905
4.387518416,0.064321188
2.865927603,0.06439832
3.474763524,0.064405089
3.060026136,0.064413603
2.411173506,0.064439931
4.347604958,0.064544584
3.88886768,0.064621262
1.690131141,0.064670825
5.832030424,0.064697541
4.660765262,0.064780878
3.15778191,0.064825779
4.792831218,0.064965061
5.990937082,0.065061787
3.038344214,0.065131604
4.775924493,0.065208768
4.051014313,0.065231291
3.856754308,0.065239325
3.34004779,0.065250962
3.436683406,0.065362503
4.037726781,0.065431059
3.567152594,0.065522906
4.716486924,0.06555951
3.938045454,0.065574157
3.495580075,0.065609012
1.988359127,0.065707975
4.281164111,0.065735717
5.926429772,0.065738016
5.076384981,0.065748276
2.759803896,0.065931825
5.687165712,0.065953207
6.462892832,0.065975305
5.001601352,0.065989343
5.392878286,0.066062403
6.191970669,0.066101057
3.92947751,0.066103609
4.42898865,0.06612401
4.217100709,0.066127394
3.662074582,0.066267347
4.297634069,0.066410894
4.13414567,0.066441907
3.197271252,0.066473046
5.644678832,0.066631903
7.108065119,0.066642773
4.060729976,0.066752763
2.388786228,0.066753104
3.519890868,0.066783129
3.076349414,0.066807575
3.545000581,0.06683267
2.933901173,0.066894238
6.090992396,0.066924745
3.321951742,0.067157341
4.425121552,0.067199187
4.626926093,0.06721184
4.718621016,0.067297052
4.519998247,0.067298963
4.159166719,0.067342845
3.459843409,0.067344709
4.699181592,0.067454162
3.288390562,0.067619902
2.539088132,0.067677788
2.680926253,0.06769348
6.911375076,0.067844936
1.902681113,0.067846486
3.769696267,0.067849654
2.620146947,0.068054277
3.824707047,0.06808706
2.240273294,0.06820694
4.895410135,0.068222504
3.782778332,0.068375443
5.161056117,0.068579208
3.74054419,0.068664755
4.098347069,0.068745402
3.203691681,0.068762978
3.718787177,0.068776259
3.955461517,0.068907129
4.181355923,0.068944502
2.403673984,0.069012358
2.610058282,0.069013319
3.335650336,0.069102401
5.128292719,0.069169695
4.7513662,0.069177271
6.085206263,0.069436762
3.322369727,0.069731535
2.931239295,0.0697572
3.49509197,0.069813946
3.116711656,0.069881358
3.466272769,0.069962655
2.421425678,0.070028054
2.53349336,0.070033323
4.031295312,0.070156739
3.596822137,0.070163992
4.041121574,0.070320112
2.914051919,0.070407022
2.173612963,0.070562315
4.139479568,0.07056332
3.579493966,0.070613979
2.739781312,0.070697979
1.743672399,0.070706753
2.884514282,0.070742261
3.020396439,0.070841423
2.149129248,0.070883875
4.26825128,0.071025092
4.380610465,0.071038173
5.181958583,0.071273785
4.594629602,0.071353134
3.886957287,0.071389512
3.963859491,0.071625399
3.865007108,0.071630107
3.4215773,0.071655716
3.514426765,0.071655973
2.410117638,0.071702402
4.23625553,0.071711315
3.805449316,0.071824248
2.738791687,0.071847864
6.133136168,0.071891716
2.472981426,0.072046639
3.723691006,0.072091909
3.728945551,0.072247779
5.901959764,0.072352426
3.637911925,0.072481659
4.403114635,0.072606853
4.296442134,0.072677294
2.42291234,0.072679133
6.325754601,0.072733615
4.407576325,0.072751827
1.565358346,0.072818971
4.404574818,0.072962913
6.381004275,0.07306816
1.997118965,0.073080389
3.75711167,0.073281919
5.920654006,0.073315252
4.072599383,0.073338984
4.397911275,0.073366944
6.938495461,0.073426604
5.587788387,0.073459784
4.765609963,0.073485339
3.426559823,0.073803836
4.14926999,0.073860746
3.961203283,0.073902154
5.237237808,0.073965433
2.593919063,0.074002139
4.061751484,0.074182439
2.987078113,0.074226395
4.587634116,0.074230522
6.505079389,0.07433828
3.658068107,0.074363465
4.276227759,0.074458749
4.09760068,0.074589596
2.800992765,0.074662313
1.948457957,0.074700644
2.703285636,0.074763831
5.705383591,0.074774668
4.081163195,0.074785215
4.734414182,0.074938595
2.24664502,0.074956997
3.381482198,0.07496621
3.433211103,0.074974623
3.424911737,0.07501984
3.808652728,0.075112181
3.704863123,0.075217703
4.321126536,0.075263769
4.526124993,0.075348409
4.478704982,0.075383855
4.208142256,0.07554554
3.183985,0.075591484
3.903129725,0.075649121
4.604131793,0.075878015
3.23782563,0.076006408
3.639200194,0.076014901
4.367106544,0.076048709
4.095737681,0.076125887
3.275437506,0.076416163
6.25147789,0.076456701
3.550600241,0.076458862
2.286023767,0.076488341
1.802922361,0.076567
3.69614056,0.076591695
4.35229659,0.076792395
5.249151161,0.077062134
3.825100494,0.077149971
4.231739872,0.07717922
3.150379294,0.077223187
3.580006782,0.077369772
2.184813602,0.07753404
3.211841948,0.077571203
7.496116446,0.077654031
2.74517489,0.077780109
4.261578989,0.0778249
4.038316558,0.077829248
4.368428637,0.077852194
3.982937975,0.077901303
5.18358503,0.078138944
5.425822555,0.078204413
2.304927928,0.078313457
1.89693008,0.078321088
3.591334161,0.07832487
3.651107338,0.078527738
5.401802223,0.078643922
2.805542942,0.078668628
4.145653301,0.078900229
3.862146116,0.078935012
3.548251362,0.078939363
3.496454378,0.078989714
4.991375328,0.079277453
5.43040888,0.079291087
6.725580839,0.079339931
4.144625717,0.079433065
3.525633402,0.079639135
2.21371256,0.079650576
3.886361051,0.079661942
5.880898998,0.079938408
3.101307364,0.080054889
3.839376264,0.080259784
4.461971818,0.080345189
4.586139635,0.08036601
6.831993542,0.080437322
6.253743953,0.080481553
3.057299208,0.080622432
5.312528323,0.080635503
6.330946293,0.080775776
6.139865713,0.080891034
3.480657765,0.080997627
4.765304169,0.08101816
5.899562687,0.081346059
4.848997478,0.081555768
6.92048309,0.081563526
3.867473979,0.081596399
3.838496721,0.081647213
4.453177027,0.081668527
4.656312738,0.08170433
4.12228737,0.081746698
2.06710668,0.082008874
2.685167029,0.082029794
2.110400607,0.08213983
3.408907004,0.082232056
3.810275487,0.08236605
5.322135724,0.082389711
4.685042527,0.082447969
3.16533053,0.082585491
3.788691023,0.082596771
3.981994989,0.082727989
6.343152385,0.082883744
6.006403697,0.082899491
3.048343744,0.083099386
5.157824453,0.083190821
6.927371989,0.083202344
4.052481756,0.083450305
3.115365842,0.083641281
2.160946004,0.083685228
3.255677316,0.083758939
3.321218506,0.083775631
4.163260701,0.084114887
3.683471973,0.084127457
3.242842436,0.08417516
5.462243701,0.084430292
3.443043075,0.084545502
4.068336326,0.084627288
4.478765389,0.084779281
7.075074108,0.08494567
2.814753737,0.085163431
3.312560549,0.085216733
4.555150446,0.085282236
5.206236639,0.085303299
6.542317185,0.085378173
4.050678008,0.085419533
4.107462026,0.085492933
3.291577657,0.085513968
3.890588313,0.085765353
4.72172577,0.085883771
3.591103537,0.085912908
2.467266162,0.08604316
4.891335729,0.086054045
3.630343034,0.086230512
3.64593661,0.086381243
4.409514101,0.086396034
4.046530897,0.086469055
2.217320709,0.086564613
5.628506502,0.086655284
4.260283886,0.086743488
3.329399367,0.086763815
3.047894172,0.086780893
3.450894054,0.086788789
5.757503338,0.086796943
6.287698776,0.086892083
3.122134628,0.08708068
4.17839751,0.08710621
3.316629671,0.087410013
4.316808373,0.0874572
2.555859524,0.087540605
2.603634846,0.087698497
7.623963095,0.087811637
2.752499759,0.087859084
4.139262583,0.087876518
4.63568612,0.087919719
4.244515738,0.087951413
4.738864344,0.0879909
4.644100876,0.088206382
3.375319765,0.088408575
3.347940781,0.088429668
5.270587833,0.088615433
2.057529769,0.088653028
3.429948439,0.088670784
2.374352638,0.088757088
3.049817033,0.088825197
3.908649981,0.088952014
3.443561998,0.089216085
4.101778535,0.089560048
4.578780179,0.089578859
6.449187742,0.089612162
3.827300202,0.089704565
4.351745598,0.089737364
4.081569842,0.089743425
6.697305325,0.089759096
2.28716447,0.089763077
3.685477694,0.089856799
5.048972851,0.090032194
4.340751421,0.090342527
4.135824778,0.090507628
4.430165523,0.090518066
3.58180107,0.090590534
4.573622275,0.090608173
4.794643218,0.090620132
3.072964161,0.090636246
2.782155322,0.090778857
3.797155154,0.091004238
3.040283851,0.091046313
5.619638855,0.091346385
5.144198936,0.091531669
3.158325289,0.091623027
4.918548694,0.091824852
6.462222202,0.091858017
5.087196817,0.09188789
4.12064918,0.092013275
3.629473082,0.092028901
4.874765413,0.092176513
4.265515793,0.092207264
4.536920584,0.092342392
5.321685022,0.092726578
4.345761101,0.092766472
3.487576525,0.092804018
4.384012299,0.092810013
4.567135591,0.092816609
3.626172404,0.092910556
6.987249222,0.092913009
2.96422422,0.093242318
3.856204043,0.093328092
7.414879667,0.093363162
2.765870397,0.093711863
5.055240845,0.09377843
3.757558657,0.093844158
5.146842828,0.093891791
4.525240145,0.093905059
1.809399105,0.093952624
4.67591062,0.094159796
3.425092403,0.094228314
3.06027594,0.094276193
4.844427767,0.094291817
5.555003619,0.094301948
5.894652953,0.094508788
6.037395201,0.094610694
2.677615242,0.094658283
3.434793694,0.094797904
4.43824919,0.09496487
6.814792812,0.094970597
3.90651109,0.0949829
2.667186834,0.094989696
3.047563175,0.095214087
3.836978193,0.095238982
3.795238784,0.095378753
7.002113291,0.095689887
6.270210109,0.095748825
4.460976956,0.095810878
4.97152885,0.095965465
7.243478668,0.09600029
3.260198254,0.096129705
3.646107988,0.096175431
1.803868596,0.096281909
5.608684918,0.096471646
3.839785059,0.096530606
4.247566242,0.096552082
1.685790584,0.096569678
6.943651692,0.096764323
4.160133214,0.096811484
4.408784957,0.09685035
6.018760416,0.09697197
1.90770547,0.096989405
2.702632676,0.097208138
3.98999405,0.097339223
6.83206417,0.09738221
4.218061107,0.097552269
4.583192909,0.097588255
4.274241667,0.097743573
6.386707714,0.097788648
2.52162419,0.097867476
3.561275272,0.098070459
3.998423479,0.098126027
4.281389484,0.098131267
4.780857929,0.098310377
5.476863356,0.098474699
4.002200248,0.098578113
5.304633938,0.098765652
6.180926719,0.098942004
4.597303975,0.098985435
5.953058788,0.099156298
2.628005477,0.099241787
5.951892341,0.099315841
5.825774896,0.099415276
3.98702032,0.099538136
3.286134209,0.099548042
3.47637854,0.099549081
7.130888172,0.09983284
3.522854587,0.099889424
5.743672572,0.099928965
3.950643213,0.100185611
4.255436117,0.10039843
4.798798349,0.10054366
3.622098133,0.100571758
3.268542017,0.100631482
3.675601962,0.100641347
2.64240922,0.100687572
7.710571731,0.100782876
3.610779861,0.101010053
2.79655636,0.101148859
3.522214206,0.101175344
4.051151287,0.101190511
4.420793202,0.101246112
4.189281458,0.101399265
2.825764166,0.101616388
3.34506168,0.101618948
3.596948227,0.101929508
3.526175882,0.101992252
4.323919687,0.102061593
3.754126256,0.102079931
4.168418375,0.10211481
2.471135292,0.102404468
5.239252544,0.102412778
4.018329651,0.10242301
4.284748225,0.102460345
3.941067308,0.102635169
6.352062469,0.102923341
2.903450812,0.102926031
4.329539745,0.103147366
3.740451301,0.103297885
2.504803404,0.10351719
5.760922053,0.103815394
5.073992739,0.103854308
3.229226387,0.10388572
2.889457596,0.104186906
3.982123046,0.104205151
5.525983186,0.104513458
3.921734562,0.104552426
7.425054886,0.104582189
2.53141013,0.104652306
3.046604709,0.104895601
3.489549773,0.104962411
7.365998494,0.105047567
3.996474601,0.105047795
4.284776563,0.105061142
3.997996929,0.105360217
5.551477417,0.105440729
3.494877659,0.105489719
4.070874703,0.105786868
3.148168135,0.105910041
6.444983003,0.106038992
5.35454124,0.106048061
4.294083255,0.106175295
3.610906428,0.106230902
3.414028602,0.10631097
2.968929581,0.106484418
2.966445935,0.106917868
3.637274734,0.10692886
6.968558478,0.107171837
4.741600772,0.107483912
5.774303591,0.107565189
2.077898138,0.107951198
2.630674118,0.108035584
3.097977359,0.108348923
5.35018292,0.108514139
5.527559468,0.108753953
2.925316741,0.108818827
5.58212844,0.109131268
5.219969563,0.109172833
4.39901758,0.109518906
3.363359581,0.109677813
2.893514034,0.109706312
3.861465543,0.109776632
3.296336657,0.109980149
2.481866432,0.110354947
2.737120975,0.110542268
5.237226819,0.110547954
5.508828533,0.110609304
5.411346505,0.110619927
3.820330287,0.110687279
3.300480538,0.111199664
3.360166616,0.111594017
4.301648401,0.111689684
6.234495594,0.111720348
2.802357404,0.111817049
4.136079355,0.111857525
3.657082793,0.111950148
5.945389727,0.111952645
2.858634197,0.111961521
5.427722758,0.112163139
2.924985481,0.112269541
6.527377665,0.112313979
3.323341163,0.112348994
5.150318624,0.112462888
3.129527262,0.11263347
6.107128066,0.112672732
2.588794395,0.112882503
7.636785779,0.113164157
3.394665517,0.113180803
5.226874017,0.113209296
2.223238124,0.113389095
5.63859606,0.11350186
3.905098618,0.113626471
5.968601772,0.114009383
2.138292994,0.114128846
3.384336442,0.114434831
2.654658594,0.114480777
6.830477504,0.114607939
5.270051767,0.114617667
7.375134728,0.11465667
3.672304152,0.114903886
4.104298131,0.114985789
5.711847947,0.115028681
5.523736188,0.115197255
2.377159328,0.115360138
5.815353839,0.115826874
3.935590391,0.116208677
2.683996781,0.116603418
3.649462605,0.117096469
6.485332318,0.117131437
4.080771216,0.117158999
4.08336119,0.117260112
2.531915378,0.117316016
2.619354942,0.117679687
7.841852638,0.11777304
7.014630253,0.118478729
3.933307153,0.118645675
4.335630438,0.118861844
7.411415038,0.119196134
3.427973184,0.119309742
3.157022589,0.119511766
5.898519828,0.119583698
3.286810196,0.119703813
4.961980077,0.120601173
4.980919492,0.12064709
4.758218902,0.121011752
5.727004909,0.121414175
3.380725136,0.121414253
6.220301635,0.121464536
4.704420942,0.12211829
5.66503159,0.122234566
6.062077135,0.123641681
4.957057008,0.123902234
3.292270651,0.124346948
2.668398014,0.125003848
3.300779953,0.125434379
4.944018272,0.125777817
3.002373969,0.125901098
6.494482069,0.126101106
6.56912962,0.126557368
2.736577439,0.12664187
5.848505949,0.126723566
1.451568482,0.127195521
6.150704143,0.127696424
5.001402017,0.127908082
2.736409546,0.128057007
3.990706567,0.128092042
4.253927772,0.128748826
3.013613041,0.129355265
6.025884882,0.129929882
4.062319238,0.130169208
6.570375303,0.130346925
4.379775626,0.130362824
7.531998872,0.130771856
4.163391882,0.13079357
3.167548849,0.13084721
5.132170598,0.131117005
5.442627763,0.131229631
5.557511703,0.131410842
6.673182354,0.131477289
3.261017818,0.131712716
3.854989183,0.131947292
3.19249117,0.132323331
3.301314732,0.132372253
3.17995402,0.132777412
2.247949413,0.133055562
2.159801815,0.133168166
6.032022347,0.133517227
2.312783983,0.133818585
3.004118414,0.133895511
2.557493681,0.134021864
3.200539162,0.134128849
3.147922108,0.134476922
4.095717639,0.134834954
2.84639181,0.135014226
5.724650001,0.135556582
4.356581974,0.13573424
4.083387986,0.135779804
4.721614804,0.135899669
3.861962212,0.136267153
5.317538171,0.136468077
3.852952325,0.137147068
7.452947781,0.137672199
3.274218079,0.138131334
3.463387549,0.138385871
4.612273973,0.138501606
3.024618955,0.138598318
2.026380113,0.13891912
1.970812382,0.139377577
3.100574107,0.139571696
6.248712356,0.139748185
2.517708179,0.139989856
2.28107799,0.140167793
2.890396678,0.140344399
4.643071935,0.140367432
4.527190191,0.140611014
2.229716676,0.140714366
6.295202126,0.141614673
4.237071792,0.142318004
5.500180558,0.143234438
3.874659568,0.1434352
2.977126558,0.143607201
3.658844476,0.143836574
5.773324489,0.143885078
7.67416598,0.14393939
3.865563926,0.144155762
2.827023584,0.144206627
3.902626003,0.144804018
5.774394589,0.144814699
6.459418252,0.14501501
5.899930209,0.14533262
2.603763551,0.145510526
2.748593312,0.145560026
2.647926624,0.145591128
4.689629087,0.146082213
4.330854825,0.146755685
6.268913824,0.147479747
3.893636836,0.148147782
6.828035394,0.148532989
6.469173413,0.148890893
6.104852712,0.149117561
4.64093843,0.149580923
3.483101366,0.149629086
5.646673725,0.149748767
3.448775928,0.149820683
3.708742656,0.149911263
4.780115965,0.150847918
4.696630556,0.150961091
6.325571683,0.151237743
6.671395547,0.151579876
5.122156372,0.152621888
6.117090859,0.152715154
6.321463267,0.153570383
5.352579179,0.15368661
5.793740245,0.154517887
6.064644722,0.154711586
2.293318094,0.155026318
5.143294888,0.155381196
3.39417763,0.15555262
2.920052533,0.15590979
4.767488263,0.155932865
6.25351848,0.156088621
3.160922948,0.156174044
7.488864655,0.156920836
4.175545622,0.158640795
5.606995031,0.158840306
4.279097458,0.158907636
6.365009856,0.159571384
4.576059573,0.159605381
5.765358927,0.159676236
1.638205114,0.159775326
3.109857111,0.160319241
2.60676704,0.160421426
2.598888437,0.1610062
4.051533397,0.161023259
3.839474494,0.161064134
5.681379717,0.162244793
2.98493243,0.163333723
6.814281076,0.164168282
4.469676629,0.16466994
4.077583842,0.165010583
7.216764143,0.165110381
6.48222529,0.166329295
8.876877773,0.167100257
4.531571395,0.167541591
4.107835624,0.167900895
5.889067891,0.168059836
2.483624485,0.168206497
5.091271012,0.168217034
7.300714715,0.168383216
6.022906893,0.168954096
7.03670972,0.169331673
5.850477722,0.169427907
3.190772681,0.170051565
6.154928225,0.170572543
6.077362348,0.171276826
2.817958635,0.171328345
6.483423213,0.171751625
5.388181937,0.172073117
4.842720634,0.172251139
4.690908864,0.172572987
6.509181963,0.173090076
6.119173431,0.173723686
3.324040705,0.173845619
6.195902293,0.174191772
6.199746116,0.174469695
4.999008688,0.175888517
7.569271545,0.1774174
7.147742126,0.17771103
6.840127968,0.178969493
1.6905599,0.180785439
6.591050723,0.182366163
6.214627709,0.183149789
6.011338722,0.184938712
4.666110587,0.185516821
6.591131871,0.18556785
7.253336689,0.185634734
4.538696614,0.185644952
5.200012108,0.185789413
5.782803938,0.186778037
3.902868491,0.187109192
5.970746158,0.187183265
3.615926401,0.187687799
6.215116537,0.187816412
3.017722341,0.188238998
5.896041526,0.189215815
3.711073992,0.18986854
4.077174789,0.190754076
4.450401828,0.191118445
3.072794259,0.191541932
6.20600543,0.192176909
6.239232479,0.192485243
5.493645611,0.192925754
5.81552546,0.192967483
8.269360456,0.193897323
4.515182708,0.19586936
5.201749689,0.198221004
5.493013958,0.198285805
6.337548361,0.199270462
5.853396532,0.199672897
4.984074026,0.199794303
5.529794502,0.200323608
4.492013114,0.200847871
3.33301075,0.201801137
4.355461683,0.202243333
6.102697992,0.202457574
3.149650162,0.20257008
4.138901247,0.204147127
5.871502048,0.204155268
5.410880862,0.204395421
2.04153733,0.204877394
6.32805886,0.20586189
4.942762933,0.205877524
5.587217546,0.20601482
5.24383061,0.206096702
3.843027148,0.206805337
1.766317622,0.207823583
2.89002886,0.207954836
7.365512262,0.208498954
5.022571003,0.210112818
3.356373675,0.210609443
5.72213141,0.212482149
6.975149272,0.212619128
5.489447222,0.213121948
4.458234212,0.213763798
6.698221082,0.213952427
6.335661847,0.215358099
5.204812982,0.215793573
7.200090168,0.21616579
6.291934613,0.216194783
4.36002109,0.216868996
5.061441473,0.217489919
5.752372421,0.218491896
3.824067492,0.218678415
5.591461485,0.218799735
5.893285666,0.220179328
5.605190367,0.220780801
2.999141973,0.221848901
2.172482941,0.221915117
5.496360827,0.222442566
6.532959016,0.222988592
3.812961567,0.223103612
1.725740794,0.2233683
4.394162872,0.224416658
6.751599214,0.225741282
7.635926484,0.226145677
6.911463042,0.226735264
3.705111401,0.226865995
5.950995484,0.22697722
2.554679748,0.227564648
2.604698754,0.228560936
7.509543384,0.228982839
7.65742378,0.22899092
4.87862291,0.229779239
4.838587365,0.229835903
4.617730584,0.230057398
3.968217432,0.230134628
4.513769778,0.231843916
5.033372131,0.233200922
4.648617317,0.234782713
3.582656634,0.235178627
4.78300191,0.235655829
6.097348398,0.236573341
5.178728336,0.23704838
6.954189765,0.237184603
5.373250101,0.237352879
6.887504938,0.237917168
3.494189615,0.238447218
6.653095611,0.238567464
2.469411592,0.238930033
7.132825202,0.239399095
3.723933758,0.239423151
3.593236721,0.240215241
2.971899377,0.241173868
3.357317239,0.241318177
4.867351133,0.242486743
1.462401442,0.242738534
6.389002859,0.243155638
7.298699734,0.243361937
2.888129286,0.243441095
0.657905136,0.243658846
5.365143989,0.24425522
5.79976411,0.244505444
3.190710343,0.245029869
3.659822389,0.245201259
4.077309624,0.245210716
2.565237986,0.245518647
5.521945047,0.245655506
3.016637574,0.245860026
6.21803536,0.246230847
6.570584592,0.246532602
5.719577869,0.246934274
5.304249645,0.247453506
1.290846392,0.247464284
7.648103939,0.248114922
8.044272701,0.248159171
3.815729162,0.248943512
3.067456247,0.249321658
4.847342259,0.249322547
4.084137841,0.249975169
6.922232575,0.251486059
4.490410921,0.252274358
4.490607881,0.25280771
6.895788699,0.252919534
4.054004088,0.253497059
3.903162452,0.255182287
